,Cases entries 0 - 9,Cases entries 10 - 19,Cases entries 20 - 29,Cases entries 30 - 39,Cases entries 40 - 49,Cases entries 50 - 59,Cases entries 60 - 69,Cases entries 70 - 79,Cases entries 80+,Cases inz_entries 0 - 9,Cases inz_entries 10 - 19,Cases inz_entries 20 - 29,Cases inz_entries 30 - 39,Cases inz_entries 40 - 49,Cases inz_entries 50 - 59,Cases inz_entries 60 - 69,Cases inz_entries 70 - 79,Cases inz_entries 80+,Cases inzsumTotal 0 - 9,Cases inzsumTotal 10 - 19,Cases inzsumTotal 20 - 29,Cases inzsumTotal 30 - 39,Cases inzsumTotal 40 - 49,Cases inzsumTotal 50 - 59,Cases inzsumTotal 60 - 69,Cases inzsumTotal 70 - 79,Cases inzsumTotal 80+,Death entries 0 - 9,Death entries 10 - 19,Death entries 20 - 29,Death entries 30 - 39,Death entries 40 - 49,Death entries 50 - 59,Death entries 60 - 69,Death entries 70 - 79,Death entries 80+,Death inz_entries 0 - 9,Death inz_entries 10 - 19,Death inz_entries 20 - 29,Death inz_entries 30 - 39,Death inz_entries 40 - 49,Death inz_entries 50 - 59,Death inz_entries 60 - 69,Death inz_entries 70 - 79,Death inz_entries 80+,Death inzsumTotal 0 - 9,Death inzsumTotal 10 - 19,Death inzsumTotal 20 - 29,Death inzsumTotal 30 - 39,Death inzsumTotal 40 - 49,Death inzsumTotal 50 - 59,Death inzsumTotal 60 - 69,Death inzsumTotal 70 - 79,Death inzsumTotal 80+,Hosp entries 0 - 9,Hosp entries 10 - 19,Hosp entries 20 - 29,Hosp entries 30 - 39,Hosp entries 40 - 49,Hosp entries 50 - 59,Hosp entries 60 - 69,Hosp entries 70 - 79,Hosp entries 80+,Hosp inz_entries 0 - 9,Hosp inz_entries 10 - 19,Hosp inz_entries 20 - 29,Hosp inz_entries 30 - 39,Hosp inz_entries 40 - 49,Hosp inz_entries 50 - 59,Hosp inz_entries 60 - 69,Hosp inz_entries 70 - 79,Hosp inz_entries 80+,Hosp inzsumTotal 0 - 9,Hosp inzsumTotal 10 - 19,Hosp inzsumTotal 20 - 29,Hosp inzsumTotal 30 - 39,Hosp inzsumTotal 40 - 49,Hosp inzsumTotal 50 - 59,Hosp inzsumTotal 60 - 69,Hosp inzsumTotal 70 - 79,Hosp inzsumTotal 80+,Cases entries female,Cases entries male,Cases inz_entries female,Cases inz_entries male,Cases inzsumTotal female,Cases inzsumTotal male,Death entries female,Death entries male,Death inz_entries female,Death inz_entries male,Death inzsumTotal female,Death inzsumTotal male,Hosp entries female,Hosp entries male,Hosp inz_entries female,Hosp inz_entries male,Hosp inzsumTotal female,Hosp inzsumTotal male,VaccDosesAdministered sumTotal,VaccDosesAdministered per100PersonsTotal,FullyVaccPersons sumTotal,FullyVaccPersons per100PersonsTotal,ICU_AllPatients,ICU_Covid19Patients,ICU_Capacity,Total_AllPatients,Total_Covid19Patients,Total_Capacity,ICU_NonCovid19Patients,ICU_FreeCapacity,Total_NonCovid19Patients,Total_FreeCapacity,lower_ci_day,upper_ci_day,anteil_pos,case_entries,case_inz_entries,case_inzsumTotal,hosp_entries,hosp_inz_entries,hosp_inzsumTotal,death_entries,death_inz_entries,death_inzsumTotal,test_entries,test_inz_entries,test_inzsumTotal,median_R_mean,median_R_highHPD,median_R_lowHPD,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kofStrigency,Borders,Events,Gatherings/private events,Demonstrations,Primary (includes kindergarten) and lower secondary school,"Upper secondary school, vocational schools and higher education",universities and other educational establishments ,Mountain railways,Homeworking,Restaurants,Discos/Nightclubs,Shops/Markets,Penalties,Mask mandatory in publicly accessible establishments/ spaces (shops etc.),Mask mandatory in public transport,Masks mandatory in schools,Masks mandatory at work,"Cultural, entertainment and recreational facilities",Sport/Wellness facilities,Sport activities,Religious services,Singing allowed,isHolyday,intervistaMob,meanNeighborIncidence,maxNeighborIncidence,temp_min,temp_max,clouds,precipitation
2021-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28069.0,14.33,11835.0,6.04,34.0,8.0,46.0,860.0,22.0,1259.0,26.0,12.0,838.0,399.0,59.0468973494172,91.7039387612361,78.5714285714286,18.0,9.19,5496.21,1.0,0.51,347.22,1.0,0.51,101.61,742.0,378.87,74389.31,1.12,1.39,0.85,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0,16.4015611775222,,,269.82,278.71,48.125,0.0
2021-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28069.0,14.33,11835.0,6.04,34.0,8.0,46.0,860.0,22.0,1259.0,26.0,12.0,838.0,399.0,59.0468973494172,91.7039387612361,78.5714285714286,18.0,9.19,5496.21,1.0,0.51,347.22,1.0,0.51,101.61,742.0,378.87,74389.31,1.12,1.39,0.85,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,16.4015611775222,,,269.82,278.71,48.125,0.0
2021-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28664.0,14.64,11848.0,6.05,29.0,8.0,46.0,852.0,25.0,1259.0,21.0,17.0,827.0,407.0,73.5351530602949,100.0,100.0,21.0,10.72,5506.93,0.0,0.0,347.22,0.0,0.0,101.61,423.0,215.99,74605.3,1.11,1.41,0.81,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0,7.69484924532693,,,270.93,279.82,70.0,0.0
2021-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28664.0,14.64,11848.0,6.05,29.0,8.0,46.0,852.0,25.0,1259.0,21.0,17.0,827.0,407.0,73.5351530602949,100.0,100.0,21.0,10.72,5506.93,0.0,0.0,347.22,0.0,0.0,101.61,423.0,215.99,74605.3,1.11,1.41,0.81,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,7.69484924532693,,,270.93,279.82,70.0,0.0
2021-03-22,21.0,43.0,46.0,40.0,29.0,39.0,13.0,8.0,5.0,113.12,279.15,194.22,119.26,107.97,140.81,62.6,49.66,37.83,2003.77,6439.89,8710.15,5990.04,6180.42,5986.42,4386.77,3662.09,5817.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57,0.0,0.0,0.0,0.0,7.45,0.0,52.97,198.62,1172.64,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,8.44,0.0,0.0,0.0,4.82,6.21,22.7,26.93,19.48,29.55,68.58,171.26,259.97,534.5,968.28,1997.28,128.0,116.0,126.92,122.11,5690.8,5552.81,0.0,1.0,0.0,1.05,98.17,106.32,3.0,4.0,2.97,4.21,335.16,367.38,28664.0,14.64,11848.0,6.05,28.0,7.0,50.0,915.0,27.0,1244.0,21.0,22.0,888.0,329.0,76.8952373249017,96.4543699192784,89.3617021276596,39.0,19.91,5526.85,2.0,1.02,348.24,0.0,0.0,101.61,939.0,479.46,75084.76,1.1,1.42,0.78,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0,14.568449382588,340.3609173853137,548.7,272.04,280.37,62.083333333333336,0.0
2021-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28664.0,14.64,11848.0,6.05,32.0,6.0,50.0,942.0,25.0,1244.0,26.0,18.0,917.0,302.0,69.298912763509,93.1947905538531,83.7209302325581,29.0,14.81,5541.66,1.0,0.51,348.75,0.0,0.0,101.61,1286.0,656.65,75741.41,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0,17.0963566626817,,,272.04,285.37,21.666666666666668,0.0
2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31921.0,16.3,12874.0,6.57,36.0,6.0,50.0,942.0,24.0,1244.0,30.0,14.0,918.0,302.0,81.7315543421773,98.6034902955629,93.3333333333333,43.0,21.96,5563.61,0.0,0.0,348.75,0.0,0.0,101.61,1361.0,694.94,76436.35,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0,18.5987410326527,,,272.15,291.15,0.0,0.0
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31921.0,16.3,12874.0,6.57,35.0,5.0,50.0,934.0,22.0,1268.0,30.0,15.0,912.0,334.0,84.1888541691302,99.4316743021252,95.3488372093023,48.0,24.51,5588.12,0.0,0.0,348.75,0.0,0.0,101.61,1458.0,744.47,77180.82,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0,17.6667024653124,,,273.71,290.93,24.2,0.0
2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31921.0,16.3,12874.0,6.57,35.0,5.0,50.0,891.0,15.0,1268.0,30.0,15.0,876.0,377.0,80.7657216404037,97.777203634507,92.0,40.0,20.42,5608.55,0.0,0.0,348.75,1.0,0.51,102.12,1509.0,770.51,77951.33,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0,21.3267043129015,,,274.82,290.93,31.458333333333332,0.24
2021-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31921.0,16.3,12874.0,6.57,30.0,5.0,46.0,856.0,17.0,1268.0,25.0,16.0,839.0,412.0,85.8396904388842,99.9315968975305,97.2972972972973,19.0,9.7,5618.25,2.0,1.02,349.77,0.0,0.0,102.12,848.0,433.0,78384.33,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,15.3733547731782,,,275.37,286.48,37.5,0.0
2021-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31921.0,16.3,12874.0,6.57,30.0,5.0,46.0,856.0,17.0,1268.0,25.0,16.0,839.0,412.0,85.8396904388842,99.9315968975305,97.2972972972973,19.0,9.7,5618.25,2.0,1.02,349.77,0.0,0.0,102.12,848.0,433.0,78384.33,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,15.3733547731782,,,275.37,286.48,37.5,0.0
2021-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33832.0,17.27,12881.0,6.58,32.0,4.0,46.0,845.0,17.0,1268.0,28.0,14.0,828.0,423.0,39.9906426283688,97.1855026522102,77.7777777777778,26.0,13.28,5631.52,2.0,1.02,350.79,0.0,0.0,102.12,447.0,228.24,78612.57,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,13.6948623061661,,,273.15,290.37,0.0,0.0
2021-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33832.0,17.27,12881.0,6.58,32.0,4.0,46.0,845.0,17.0,1268.0,28.0,14.0,828.0,423.0,39.9906426283688,97.1855026522102,77.7777777777778,26.0,13.28,5631.52,2.0,1.02,350.79,0.0,0.0,102.12,447.0,228.24,78612.57,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,13.6948623061661,,,273.15,290.37,0.0,0.0
2021-03-29,23.0,40.0,44.0,48.0,39.0,38.0,18.0,7.0,4.0,123.89,259.67,185.77,143.12,145.2,137.2,86.68,43.45,30.26,2127.66,6699.56,8895.93,6133.16,6325.63,6123.63,4473.44,3705.54,5848.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,0.0,52.97,198.62,1172.64,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,9.63,6.21,0.0,26.93,19.48,29.55,68.58,171.26,263.58,544.13,974.49,1997.28,137.0,124.0,135.85,130.53,5826.65,5683.34,0.0,0.0,0.0,0.0,98.17,106.32,1.0,3.0,0.99,3.16,336.15,370.54,33832.0,17.27,12881.0,6.58,31.0,4.0,50.0,843.0,22.0,1268.0,27.0,19.0,821.0,425.0,77.1814105938624,94.5336898398113,87.6923076923077,53.0,27.06,5658.59,1.0,0.51,351.3,0.0,0.0,102.12,1201.0,613.24,79225.81,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,16.2678256178161,250.45946356764824,250.45946356764824,274.82,295.15,0.0,0.0
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33832.0,17.27,12881.0,6.58,34.0,3.0,50.0,762.0,20.0,1155.0,31.0,16.0,742.0,393.0,73.8311911998048,93.0247702027441,85.2459016393443,36.0,18.38,5676.97,1.0,0.51,351.81,0.0,0.0,102.12,1295.0,661.24,79887.05,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,16.9501159534941,,,276.48,296.48,0.0,0.0
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36588.0,18.68,14301.0,7.3,29.0,3.0,50.0,763.0,18.0,1155.0,26.0,21.0,745.0,392.0,88.9303839406848,99.9472684746577,97.9166666666667,56.0,28.59,5705.56,1.0,0.51,352.32,0.0,0.0,102.12,1545.0,788.89,80675.95,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,20.3917889974483,,,278.15,299.15,0.8333333333333334,0.0
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36588.0,18.68,14301.0,7.3,29.0,3.0,50.0,732.0,21.0,1155.0,26.0,21.0,711.0,423.0,80.398581652111,97.7309119356927,91.8367346938776,43.0,21.96,5727.52,0.0,0.0,352.32,0.0,0.0,102.12,1483.0,757.24,81433.18,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,20.8402650071909,,,279.82,299.15,2.4,0.0
2021-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36588.0,18.68,14301.0,7.3,25.0,4.0,46.0,644.0,22.0,1155.0,21.0,21.0,622.0,511.0,47.3490329124793,99.6840276468748,87.5,24.0,12.25,5739.77,1.0,0.51,352.83,0.0,0.0,102.12,594.0,303.3,81736.48,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,14.8265967665019,,,278.15,289.82,8.333333333333334,0.0
2021-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36588.0,18.68,14301.0,7.3,25.0,5.0,46.0,619.0,29.0,1155.0,20.0,21.0,590.0,536.0,1.25791170934251,98.7420882906575,50.0,19.0,9.7,5749.47,0.0,0.0,352.83,0.0,0.0,102.12,706.0,360.49,82096.98,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,17.0314732492976,,,274.82,285.93,44.791666666666664,0.0
2021-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36588.0,18.68,14301.0,7.3,25.0,5.0,46.0,619.0,29.0,1155.0,20.0,21.0,590.0,536.0,1.25791170934251,98.7420882906575,50.0,19.0,9.7,5749.47,0.0,0.0,352.83,0.0,0.0,102.12,706.0,360.49,82096.98,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,17.0314732492976,,,274.82,285.93,44.791666666666664,0.0
2021-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37901.0,19.35,14964.0,7.64,25.0,5.0,46.0,617.0,30.0,1155.0,20.0,21.0,587.0,538.0,54.07418735601,100.0,100.0,30.0,15.32,5764.79,0.0,0.0,352.83,0.0,0.0,102.12,411.0,209.86,82306.84,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,15.2457851069729,,,272.15,288.15,0.0,0.0
2021-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37901.0,19.35,14964.0,7.64,25.0,5.0,46.0,617.0,30.0,1155.0,20.0,21.0,587.0,538.0,54.07418735601,100.0,100.0,30.0,15.32,5764.79,0.0,0.0,352.83,0.0,0.0,102.12,411.0,209.86,82306.84,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,15.2457851069729,,,272.15,288.15,0.0,0.0
2021-04-05,1.0,0.0,2.0,6.0,5.0,3.0,0.0,3.0,1.0,5.39,0.0,8.44,17.89,18.62,10.83,0.0,18.62,7.57,2133.05,6699.56,8904.37,6151.05,6344.24,6134.46,4473.44,3724.16,5855.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,0.0,52.97,198.62,1172.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.93,19.48,29.55,68.58,171.26,263.58,544.13,974.49,1997.28,6.0,15.0,5.95,15.79,5832.6,5699.13,0.0,0.0,0.0,0.0,98.17,106.32,0.0,0.0,0.0,0.0,336.15,370.54,,,,,21.0,6.0,46.0,625.0,34.0,1155.0,15.0,25.0,591.0,530.0,,,,21.0,10.72,5775.52,0.0,0.0,352.83,0.0,0.0,102.12,328.0,167.48,82474.32,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,,229.73178382411874,229.73178382411874,273.15,288.15,30.625,2.13
2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5775.52,0.0,0.0,352.83,0.0,0.0,102.12,,,,,,,,,,,,,64.16666412,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,,,,270.15,279.26,38.92857142857143,0.0
2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,,,,,,,
2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,,,,,,,
2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,,,,,,,
2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,,,,,,,
2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,,,,,,,
2021-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,,,,,,,
2021-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,,,,,,,
2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0,,,,,,,
2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0,,,,,,,
