,country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
13973,Romania,Braila,RO221,2020-W46,349.40332125519404,"Epidemic intelligence, subnational weekly data"
13974,Romania,Braila,RO221,2020-W47,403.26529470194,"Epidemic intelligence, subnational weekly data"
13975,Romania,Braila,RO221,2020-W48,433.34405909427903,"Epidemic intelligence, subnational weekly data"
13976,Romania,Braila,RO221,2020-W49,429.49677527665494,"Epidemic intelligence, subnational weekly data"
13977,Romania,Braila,RO221,2020-W50,429.49677527665494,"Epidemic intelligence, subnational weekly data"
13978,Romania,Braila,RO221,2020-W51,466.57060115558403,"Epidemic intelligence, subnational weekly data"
13979,Romania,Braila,RO221,2020-W52,384.728381762476,"Epidemic intelligence, subnational weekly data"
13980,Romania,Braila,RO221,2020-W53,259.167028078177,"Epidemic intelligence, subnational weekly data"
13981,Romania,Braila,RO221,2021-W01,259.866534226836,"Epidemic intelligence, subnational weekly data"
13982,Romania,Braila,RO221,2021-W02,235.03406594944,"Epidemic intelligence, subnational weekly data"
13983,Romania,Braila,RO221,2021-W03,136.403698988514,"Epidemic intelligence, subnational weekly data"
13984,Romania,Braila,RO221,2021-W04,100.728885406903,"Epidemic intelligence, subnational weekly data"
13985,Romania,Braila,RO221,2021-W05,87.0885155080513,"Epidemic intelligence, subnational weekly data"
13986,Romania,Braila,RO221,2021-W06,75.1969109808475,"Epidemic intelligence, subnational weekly data"
13987,Romania,Braila,RO221,2021-W07,73.0983925348704,"Epidemic intelligence, subnational weekly data"
13988,Romania,Braila,RO221,2021-W08,101.428391555562,"Epidemic intelligence, subnational weekly data"
13989,Romania,Braila,RO221,2021-W09,141.30024202912702,"Epidemic intelligence, subnational weekly data"
13990,Romania,Braila,RO221,2021-W10,217.89616530729302,"Epidemic intelligence, subnational weekly data"
13991,Romania,Brasov,RO122,2020-W15,,"Epidemic intelligence, subnational weekly data"
13992,Romania,Brasov,RO122,2020-W16,33.783783783783804,"Epidemic intelligence, subnational weekly data"
13993,Romania,Brasov,RO122,2020-W17,28.725249313484603,"Epidemic intelligence, subnational weekly data"
13994,Romania,Brasov,RO122,2020-W18,30.893192657898503,"Epidemic intelligence, subnational weekly data"
13995,Romania,Brasov,RO122,2020-W19,26.9186298598063,"Epidemic intelligence, subnational weekly data"
13996,Romania,Brasov,RO122,2020-W20,20.0534759358289,"Epidemic intelligence, subnational weekly data"
13997,Romania,Brasov,RO122,2020-W21,21.4987714987715,"Epidemic intelligence, subnational weekly data"
13998,Romania,Brasov,RO122,2020-W22,22.763405116346302,"Epidemic intelligence, subnational weekly data"
13999,Romania,Brasov,RO122,2020-W23,34.8677554559908,"Epidemic intelligence, subnational weekly data"
14000,Romania,Brasov,RO122,2020-W24,53.2952738835092,"Epidemic intelligence, subnational weekly data"
14001,Romania,Brasov,RO122,2020-W25,64.13499060557879,"Epidemic intelligence, subnational weekly data"
14002,Romania,Brasov,RO122,2020-W26,80.5752276340512,"Epidemic intelligence, subnational weekly data"
14003,Romania,Brasov,RO122,2020-W27,89.9696487931782,"Epidemic intelligence, subnational weekly data"
14004,Romania,Brasov,RO122,2020-W28,104.603266367972,"Epidemic intelligence, subnational weekly data"
14005,Romania,Brasov,RO122,2020-W29,123.030784795491,"Epidemic intelligence, subnational weekly data"
14006,Romania,Brasov,RO122,2020-W30,154.827287180228,"Epidemic intelligence, subnational weekly data"
14007,Romania,Brasov,RO122,2020-W31,162.234426940309,"Epidemic intelligence, subnational weekly data"
14008,Romania,Brasov,RO122,2020-W32,140.374331550802,"Epidemic intelligence, subnational weekly data"
14009,Romania,Brasov,RO122,2020-W33,127.727995375054,"Epidemic intelligence, subnational weekly data"
14010,Romania,Brasov,RO122,2020-W34,112.733053909525,"Epidemic intelligence, subnational weekly data"
14011,Romania,Brasov,RO122,2020-W35,103.699956641133,"Epidemic intelligence, subnational weekly data"
14012,Romania,Brasov,RO122,2020-W36,112.37173001878901,"Epidemic intelligence, subnational weekly data"
14013,Romania,Brasov,RO122,2020-W37,117.24960254372,"Epidemic intelligence, subnational weekly data"
14014,Romania,Brasov,RO122,2020-W38,109.661800838271,"Epidemic intelligence, subnational weekly data"
14015,Romania,Brasov,RO122,2020-W39,146.15551380257298,"Epidemic intelligence, subnational weekly data"
14016,Romania,Brasov,RO122,2020-W40,161.87310304957398,"Epidemic intelligence, subnational weekly data"
14017,Romania,Brasov,RO122,2020-W41,180.30062147709202,"Epidemic intelligence, subnational weekly data"
14018,Romania,Brasov,RO122,2020-W42,295.743604567134,"Epidemic intelligence, subnational weekly data"
14019,Romania,Brasov,RO122,2020-W43,369.81500216794296,"Epidemic intelligence, subnational weekly data"
14020,Romania,Brasov,RO122,2020-W44,364.395143806909,"Epidemic intelligence, subnational weekly data"
14021,Romania,Brasov,RO122,2020-W45,561.136002312473,"Epidemic intelligence, subnational weekly data"
14022,Romania,Brasov,RO122,2020-W46,823.276485041191,"Epidemic intelligence, subnational weekly data"
14023,Romania,Brasov,RO122,2020-W47,921.375921375921,"Epidemic intelligence, subnational weekly data"
14024,Romania,Brasov,RO122,2020-W48,824.17979476803,"Epidemic intelligence, subnational weekly data"
14025,Romania,Brasov,RO122,2020-W49,647.85373608903,"Epidemic intelligence, subnational weekly data"
14026,Romania,Brasov,RO122,2020-W50,569.446451799393,"Epidemic intelligence, subnational weekly data"
14027,Romania,Brasov,RO122,2020-W51,556.2581297875421,"Epidemic intelligence, subnational weekly data"
14028,Romania,Brasov,RO122,2020-W52,441.176470588235,"Epidemic intelligence, subnational weekly data"
14029,Romania,Brasov,RO122,2020-W53,305.318687671629,"Epidemic intelligence, subnational weekly data"
14030,Romania,Brasov,RO122,2021-W01,334.585922821217,"Epidemic intelligence, subnational weekly data"
14031,Romania,Brasov,RO122,2021-W02,314.35178494002,"Epidemic intelligence, subnational weekly data"
14032,Romania,Brasov,RO122,2021-W03,274.244833068362,"Epidemic intelligence, subnational weekly data"
14033,Romania,Brasov,RO122,2021-W04,279.48402948403,"Epidemic intelligence, subnational weekly data"
14034,Romania,Brasov,RO122,2021-W05,264.669749963868,"Epidemic intelligence, subnational weekly data"
14035,Romania,Brasov,RO122,2021-W06,278.038733921087,"Epidemic intelligence, subnational weekly data"
14036,Romania,Brasov,RO122,2021-W07,300.26015320133,"Epidemic intelligence, subnational weekly data"
14037,Romania,Brasov,RO122,2021-W08,351.568145685793,"Epidemic intelligence, subnational weekly data"
14038,Romania,Brasov,RO122,2021-W09,422.92961410608495,"Epidemic intelligence, subnational weekly data"
14039,Romania,Brasov,RO122,2021-W10,517.5964734788259,"Epidemic intelligence, subnational weekly data"
14040,Romania,Bucuresti,RO321,2020-W15,,"Epidemic intelligence, subnational weekly data"
14041,Romania,Bucuresti,RO321,2020-W16,22.5036479884572,"Epidemic intelligence, subnational weekly data"
14042,Romania,Bucuresti,RO321,2020-W17,23.4844365206418,"Epidemic intelligence, subnational weekly data"
14043,Romania,Bucuresti,RO321,2020-W18,19.615770643691498,"Epidemic intelligence, subnational weekly data"
14044,Romania,Bucuresti,RO321,2020-W19,14.875292738132698,"Epidemic intelligence, subnational weekly data"
14045,Romania,Bucuresti,RO321,2020-W20,13.567574695220001,"Epidemic intelligence, subnational weekly data"
14046,Romania,Bucuresti,RO321,2020-W21,16.1830107810455,"Epidemic intelligence, subnational weekly data"
14047,Romania,Bucuresti,RO321,2020-W22,20.5420709240881,"Epidemic intelligence, subnational weekly data"
14048,Romania,Bucuresti,RO321,2020-W23,24.3017602974623,"Epidemic intelligence, subnational weekly data"
14049,Romania,Bucuresti,RO321,2020-W24,23.0485305063375,"Epidemic intelligence, subnational weekly data"
14050,Romania,Bucuresti,RO321,2020-W25,27.625543656532198,"Epidemic intelligence, subnational weekly data"
14051,Romania,Bucuresti,RO321,2020-W26,39.9943768124155,"Epidemic intelligence, subnational weekly data"
14052,Romania,Bucuresti,RO321,2020-W27,37.378940726589896,"Epidemic intelligence, subnational weekly data"
14053,Romania,Bucuresti,RO321,2020-W28,39.5039825463232,"Epidemic intelligence, subnational weekly data"
14054,Romania,Bucuresti,RO321,2020-W29,62.8794425633889,"Epidemic intelligence, subnational weekly data"
14055,Romania,Bucuresti,RO321,2020-W30,86.2004143286666,"Epidemic intelligence, subnational weekly data"
14056,Romania,Bucuresti,RO321,2020-W31,95.24546412547991,"Epidemic intelligence, subnational weekly data"
14057,Romania,Bucuresti,RO321,2020-W32,114.69777001380699,"Epidemic intelligence, subnational weekly data"
14058,Romania,Bucuresti,RO321,2020-W33,138.400159541601,"Epidemic intelligence, subnational weekly data"
14059,Romania,Bucuresti,RO321,2020-W34,137.364882757629,"Epidemic intelligence, subnational weekly data"
14060,Romania,Bucuresti,RO321,2020-W35,119.60171267473,"Epidemic intelligence, subnational weekly data"
14061,Romania,Bucuresti,RO321,2020-W36,139.489924577362,"Epidemic intelligence, subnational weekly data"
14062,Romania,Bucuresti,RO321,2020-W37,161.884596062243,"Epidemic intelligence, subnational weekly data"
14063,Romania,Bucuresti,RO321,2020-W38,142.650243181068,"Epidemic intelligence, subnational weekly data"
14064,Romania,Bucuresti,RO321,2020-W39,184.987614820369,"Epidemic intelligence, subnational weekly data"
14065,Romania,Bucuresti,RO321,2020-W40,244.543274024688,"Epidemic intelligence, subnational weekly data"
14066,Romania,Bucuresti,RO321,2020-W41,325.948722196007,"Epidemic intelligence, subnational weekly data"
14067,Romania,Bucuresti,RO321,2020-W42,473.33944328263397,"Epidemic intelligence, subnational weekly data"
14068,Romania,Bucuresti,RO321,2020-W43,526.846906538481,"Epidemic intelligence, subnational weekly data"
14069,Romania,Bucuresti,RO321,2020-W44,499.711757148041,"Epidemic intelligence, subnational weekly data"
14070,Romania,Bucuresti,RO321,2020-W45,636.2593161288501,"Epidemic intelligence, subnational weekly data"
14071,Romania,Bucuresti,RO321,2020-W46,781.307042388591,"Epidemic intelligence, subnational weekly data"
14072,Romania,Bucuresti,RO321,2020-W47,875.299276722946,"Epidemic intelligence, subnational weekly data"
14073,Romania,Bucuresti,RO321,2020-W48,891.318822748627,"Epidemic intelligence, subnational weekly data"
14074,Romania,Bucuresti,RO321,2020-W49,922.867520533898,"Epidemic intelligence, subnational weekly data"
14075,Romania,Bucuresti,RO321,2020-W50,974.140965466436,"Epidemic intelligence, subnational weekly data"
14076,Romania,Bucuresti,RO321,2020-W51,850.943028173696,"Epidemic intelligence, subnational weekly data"
14077,Romania,Bucuresti,RO321,2020-W52,677.2889697252381,"Epidemic intelligence, subnational weekly data"
14078,Romania,Bucuresti,RO321,2020-W53,566.9502598544731,"Epidemic intelligence, subnational weekly data"
14079,Romania,Bucuresti,RO321,2021-W01,582.479411614062,"Epidemic intelligence, subnational weekly data"
14080,Romania,Bucuresti,RO321,2021-W02,531.260454933312,"Epidemic intelligence, subnational weekly data"
14081,Romania,Bucuresti,RO321,2021-W03,375.80547258205706,"Epidemic intelligence, subnational weekly data"
14082,Romania,Bucuresti,RO321,2021-W04,296.579554482258,"Epidemic intelligence, subnational weekly data"
14083,Romania,Bucuresti,RO321,2021-W05,276.091971809958,"Epidemic intelligence, subnational weekly data"
14084,Romania,Bucuresti,RO321,2021-W06,273.422047472345,"Epidemic intelligence, subnational weekly data"
14085,Romania,Bucuresti,RO321,2021-W07,305.624604279071,"Epidemic intelligence, subnational weekly data"
14086,Romania,Bucuresti,RO321,2021-W08,334.884795489245,"Epidemic intelligence, subnational weekly data"
14087,Romania,Bucuresti,RO321,2021-W09,462.605257680392,"Epidemic intelligence, subnational weekly data"
14088,Romania,Bucuresti,RO321,2021-W10,604.983059602519,"Epidemic intelligence, subnational weekly data"
14089,Romania,Buzau,RO222,2020-W15,,"Epidemic intelligence, subnational weekly data"
14090,Romania,Buzau,RO222,2020-W16,1.22200986406362,"Epidemic intelligence, subnational weekly data"
14091,Romania,Buzau,RO222,2020-W17,1.4664118368763501,"Epidemic intelligence, subnational weekly data"
14092,Romania,Buzau,RO222,2020-W18,7.33205918438174,"Epidemic intelligence, subnational weekly data"
14093,Romania,Buzau,RO222,2020-W19,15.3973242872017,"Epidemic intelligence, subnational weekly data"
14094,Romania,Buzau,RO222,2020-W20,22.7293834715834,"Epidemic intelligence, subnational weekly data"
14095,Romania,Buzau,RO222,2020-W21,19.7965597978307,"Epidemic intelligence, subnational weekly data"
14096,Romania,Buzau,RO222,2020-W22,13.9309124503253,"Epidemic intelligence, subnational weekly data"
14097,Romania,Buzau,RO222,2020-W23,14.9085203415762,"Epidemic intelligence, subnational weekly data"
14098,Romania,Buzau,RO222,2020-W24,33.727472248156,"Epidemic intelligence, subnational weekly data"
14099,Romania,Buzau,RO222,2020-W25,50.8356103450467,"Epidemic intelligence, subnational weekly data"
14100,Romania,Buzau,RO222,2020-W26,60.36728728474301,"Epidemic intelligence, subnational weekly data"
14101,Romania,Buzau,RO222,2020-W27,53.279630073174,"Epidemic intelligence, subnational weekly data"
14102,Romania,Buzau,RO222,2020-W28,63.3001109584957,"Epidemic intelligence, subnational weekly data"
14103,Romania,Buzau,RO222,2020-W29,89.6955240222699,"Epidemic intelligence, subnational weekly data"
14104,Romania,Buzau,RO222,2020-W30,99.2272009619662,"Epidemic intelligence, subnational weekly data"
14105,Romania,Buzau,RO222,2020-W31,91.16193585914628,"Epidemic intelligence, subnational weekly data"
14106,Romania,Buzau,RO222,2020-W32,90.9175338863335,"Epidemic intelligence, subnational weekly data"
14107,Romania,Buzau,RO222,2020-W33,124.400604161677,"Epidemic intelligence, subnational weekly data"
14108,Romania,Buzau,RO222,2020-W34,122.445388379175,"Epidemic intelligence, subnational weekly data"
14109,Romania,Buzau,RO222,2020-W35,94.33916150571171,"Epidemic intelligence, subnational weekly data"
14110,Romania,Buzau,RO222,2020-W36,90.67313191352079,"Epidemic intelligence, subnational weekly data"
14111,Romania,Buzau,RO222,2020-W37,72.8317878981919,"Epidemic intelligence, subnational weekly data"
14112,Romania,Buzau,RO222,2020-W38,42.2815412966013,"Epidemic intelligence, subnational weekly data"
14113,Romania,Buzau,RO222,2020-W39,46.436374834417705,"Epidemic intelligence, subnational weekly data"
14114,Romania,Buzau,RO222,2020-W40,56.4568557197394,"Epidemic intelligence, subnational weekly data"
14115,Romania,Buzau,RO222,2020-W41,77.4754253816337,"Epidemic intelligence, subnational weekly data"
14116,Romania,Buzau,RO222,2020-W42,123.911800216051,"Epidemic intelligence, subnational weekly data"
14117,Romania,Buzau,RO222,2020-W43,155.19525273608,"Epidemic intelligence, subnational weekly data"
14118,Romania,Buzau,RO222,2020-W44,166.682145458278,"Epidemic intelligence, subnational weekly data"
14119,Romania,Buzau,RO222,2020-W45,268.353366148372,"Epidemic intelligence, subnational weekly data"
14120,Romania,Buzau,RO222,2020-W46,331.653477106867,"Epidemic intelligence, subnational weekly data"
14121,Romania,Buzau,RO222,2020-W47,311.368113363411,"Epidemic intelligence, subnational weekly data"
14122,Romania,Buzau,RO222,2020-W48,283.261886489948,"Epidemic intelligence, subnational weekly data"
14123,Romania,Buzau,RO222,2020-W49,239.51393335647003,"Epidemic intelligence, subnational weekly data"
14124,Romania,Buzau,RO222,2020-W50,223.87220709645598,"Epidemic intelligence, subnational weekly data"
14125,Romania,Buzau,RO222,2020-W51,206.03086308112702,"Epidemic intelligence, subnational weekly data"
14126,Romania,Buzau,RO222,2020-W52,153.72884089920402,"Epidemic intelligence, subnational weekly data"
14127,Romania,Buzau,RO222,2020-W53,108.758877901662,"Epidemic intelligence, subnational weekly data"
14128,Romania,Buzau,RO222,2021-W01,115.84653511323098,"Epidemic intelligence, subnational weekly data"
14129,Romania,Buzau,RO222,2021-W02,98.00519109790251,"Epidemic intelligence, subnational weekly data"
14130,Romania,Buzau,RO222,2021-W03,65.4997287138102,"Epidemic intelligence, subnational weekly data"
14131,Romania,Buzau,RO222,2021-W04,60.85609123036839,"Epidemic intelligence, subnational weekly data"
14132,Romania,Buzau,RO222,2021-W05,61.833699121619304,"Epidemic intelligence, subnational weekly data"
14133,Romania,Buzau,RO222,2021-W06,64.2777188497466,"Epidemic intelligence, subnational weekly data"
14134,Romania,Buzau,RO222,2021-W07,70.63217014287741,"Epidemic intelligence, subnational weekly data"
14135,Romania,Buzau,RO222,2021-W08,81.1414549738246,"Epidemic intelligence, subnational weekly data"
14136,Romania,Buzau,RO222,2021-W09,89.2067200766445,"Epidemic intelligence, subnational weekly data"
14137,Romania,Buzau,RO222,2021-W10,109.003279874475,"Epidemic intelligence, subnational weekly data"
14138,Romania,Calarasi,RO312,2020-W15,,"Epidemic intelligence, subnational weekly data"
14139,Romania,Calarasi,RO312,2020-W16,4.28186061116424,"Epidemic intelligence, subnational weekly data"
14140,Romania,Calarasi,RO312,2020-W17,2.49775202317914,"Epidemic intelligence, subnational weekly data"
14141,Romania,Calarasi,RO312,2020-W18,5.3523257639552995,"Epidemic intelligence, subnational weekly data"
14142,Romania,Calarasi,RO312,2020-W19,5.70914748155232,"Epidemic intelligence, subnational weekly data"
14143,Romania,Calarasi,RO312,2020-W20,4.63868232876126,"Epidemic intelligence, subnational weekly data"
14144,Romania,Calarasi,RO312,2020-W21,8.20689950473146,"Epidemic intelligence, subnational weekly data"
14145,Romania,Calarasi,RO312,2020-W22,8.56372122232848,"Epidemic intelligence, subnational weekly data"
14146,Romania,Calarasi,RO312,2020-W23,6.0659691991493405,"Epidemic intelligence, subnational weekly data"
14147,Romania,Calarasi,RO312,2020-W24,13.202403551089699,"Epidemic intelligence, subnational weekly data"
14148,Romania,Calarasi,RO312,2020-W25,16.0569772918659,"Epidemic intelligence, subnational weekly data"
14149,Romania,Calarasi,RO312,2020-W26,14.9865121390748,"Epidemic intelligence, subnational weekly data"
14150,Romania,Calarasi,RO312,2020-W27,12.1319383982987,"Epidemic intelligence, subnational weekly data"
14151,Romania,Calarasi,RO312,2020-W28,12.845581833492698,"Epidemic intelligence, subnational weekly data"
14152,Romania,Calarasi,RO312,2020-W29,21.409303055821198,"Epidemic intelligence, subnational weekly data"
14153,Romania,Calarasi,RO312,2020-W30,23.9070550790003,"Epidemic intelligence, subnational weekly data"
14154,Romania,Calarasi,RO312,2020-W31,27.4752722549705,"Epidemic intelligence, subnational weekly data"
14155,Romania,Calarasi,RO312,2020-W32,28.1889156901646,"Epidemic intelligence, subnational weekly data"
14156,Romania,Calarasi,RO312,2020-W33,36.038993477299,"Epidemic intelligence, subnational weekly data"
14157,Romania,Calarasi,RO312,2020-W34,48.8845753107917,"Epidemic intelligence, subnational weekly data"
14158,Romania,Calarasi,RO312,2020-W35,44.959536417224506,"Epidemic intelligence, subnational weekly data"
14159,Romania,Calarasi,RO312,2020-W36,44.2458929820305,"Epidemic intelligence, subnational weekly data"
14160,Romania,Calarasi,RO312,2020-W37,48.5277535931947,"Epidemic intelligence, subnational weekly data"
14161,Romania,Calarasi,RO312,2020-W38,48.17093187559771,"Epidemic intelligence, subnational weekly data"
14162,Romania,Calarasi,RO312,2020-W39,52.45279248676189,"Epidemic intelligence, subnational weekly data"
14163,Romania,Calarasi,RO312,2020-W40,58.518761685911294,"Epidemic intelligence, subnational weekly data"
14164,Romania,Calarasi,RO312,2020-W41,85.9940339408818,"Epidemic intelligence, subnational weekly data"
14165,Romania,Calarasi,RO312,2020-W42,134.878609251674,"Epidemic intelligence, subnational weekly data"
14166,Romania,Calarasi,RO312,2020-W43,163.424346659435,"Epidemic intelligence, subnational weekly data"
14167,Romania,Calarasi,RO312,2020-W44,181.265432539286,"Epidemic intelligence, subnational weekly data"
14168,Romania,Calarasi,RO312,2020-W45,340.05109686996,"Epidemic intelligence, subnational weekly data"
14169,Romania,Calarasi,RO312,2020-W46,461.01365913535005,"Epidemic intelligence, subnational weekly data"
14170,Romania,Calarasi,RO312,2020-W47,436.392960621155,"Epidemic intelligence, subnational weekly data"
14171,Romania,Calarasi,RO312,2020-W48,485.277535931947,"Epidemic intelligence, subnational weekly data"
14172,Romania,Calarasi,RO312,2020-W49,468.50691520488704,"Epidemic intelligence, subnational weekly data"
14173,Romania,Calarasi,RO312,2020-W50,381.79923782881104,"Epidemic intelligence, subnational weekly data"
14174,Romania,Calarasi,RO312,2020-W51,326.135049883676,"Epidemic intelligence, subnational weekly data"
14175,Romania,Calarasi,RO312,2020-W52,236.572798766824,"Epidemic intelligence, subnational weekly data"
14176,Romania,Calarasi,RO312,2020-W53,180.19496738649502,"Epidemic intelligence, subnational weekly data"
14177,Romania,Calarasi,RO312,2021-W01,186.260936585644,"Epidemic intelligence, subnational weekly data"
14178,Romania,Calarasi,RO312,2021-W02,157.358377460286,"Epidemic intelligence, subnational weekly data"
14179,Romania,Calarasi,RO312,2021-W03,108.473802149494,"Epidemic intelligence, subnational weekly data"
14180,Romania,Calarasi,RO312,2021-W04,111.32837589027001,"Epidemic intelligence, subnational weekly data"
14181,Romania,Calarasi,RO312,2021-W05,102.407832950345,"Epidemic intelligence, subnational weekly data"
14182,Romania,Calarasi,RO312,2021-W06,84.2099253528967,"Epidemic intelligence, subnational weekly data"
14183,Romania,Calarasi,RO312,2021-W07,83.13946020010559,"Epidemic intelligence, subnational weekly data"
14184,Romania,Calarasi,RO312,2021-W08,83.4962819177027,"Epidemic intelligence, subnational weekly data"
14185,Romania,Calarasi,RO312,2021-W09,109.54426730228501,"Epidemic intelligence, subnational weekly data"
14186,Romania,Calarasi,RO312,2021-W10,156.644734025092,"Epidemic intelligence, subnational weekly data"
14187,Romania,Caras-Severin,RO422,2020-W15,,"Epidemic intelligence, subnational weekly data"
14188,Romania,Caras-Severin,RO422,2020-W16,15.581466958015401,"Epidemic intelligence, subnational weekly data"
14189,Romania,Caras-Severin,RO422,2020-W17,11.5006065642494,"Epidemic intelligence, subnational weekly data"
14190,Romania,Caras-Severin,RO422,2020-W18,14.0975177239187,"Epidemic intelligence, subnational weekly data"
14191,Romania,Caras-Severin,RO422,2020-W19,7.790733479007679,"Epidemic intelligence, subnational weekly data"
14192,Romania,Caras-Severin,RO422,2020-W20,0.741974617048351,"Epidemic intelligence, subnational weekly data"
14193,Romania,Caras-Severin,RO422,2020-W21,1.11296192557253,"Epidemic intelligence, subnational weekly data"
14194,Romania,Caras-Severin,RO422,2020-W22,0.741974617048351,"Epidemic intelligence, subnational weekly data"
14195,Romania,Caras-Severin,RO422,2020-W23,0.0,"Epidemic intelligence, subnational weekly data"
14196,Romania,Caras-Severin,RO422,2020-W24,0.0,"Epidemic intelligence, subnational weekly data"
14197,Romania,Caras-Severin,RO422,2020-W25,0.0,"Epidemic intelligence, subnational weekly data"
14198,Romania,Caras-Severin,RO422,2020-W26,0.741974617048351,"Epidemic intelligence, subnational weekly data"
14199,Romania,Caras-Severin,RO422,2020-W27,2.59691115966923,"Epidemic intelligence, subnational weekly data"
14200,Romania,Caras-Severin,RO422,2020-W28,5.93579693638681,"Epidemic intelligence, subnational weekly data"
14201,Romania,Caras-Severin,RO422,2020-W29,16.6944288835879,"Epidemic intelligence, subnational weekly data"
14202,Romania,Caras-Severin,RO422,2020-W30,38.2116927779901,"Epidemic intelligence, subnational weekly data"
14203,Romania,Caras-Severin,RO422,2020-W31,56.0190835871505,"Epidemic intelligence, subnational weekly data"
14204,Romania,Caras-Severin,RO422,2020-W32,74.9394363218834,"Epidemic intelligence, subnational weekly data"
14205,Romania,Caras-Severin,RO422,2020-W33,74.19746170483509,"Epidemic intelligence, subnational weekly data"
14206,Romania,Caras-Severin,RO422,2020-W34,63.438829757634004,"Epidemic intelligence, subnational weekly data"
14207,Romania,Caras-Severin,RO422,2020-W35,66.7777155343516,"Epidemic intelligence, subnational weekly data"
14208,Romania,Caras-Severin,RO422,2020-W36,108.69928139758301,"Epidemic intelligence, subnational weekly data"
14209,Romania,Caras-Severin,RO422,2020-W37,122.425811812978,"Epidemic intelligence, subnational weekly data"
14210,Romania,Caras-Severin,RO422,2020-W38,102.021509844148,"Epidemic intelligence, subnational weekly data"
14211,Romania,Caras-Severin,RO422,2020-W39,122.425811812978,"Epidemic intelligence, subnational weekly data"
14212,Romania,Caras-Severin,RO422,2020-W40,121.312849887405,"Epidemic intelligence, subnational weekly data"
14213,Romania,Caras-Severin,RO422,2020-W41,155.072694963105,"Epidemic intelligence, subnational weekly data"
14214,Romania,Caras-Severin,RO422,2020-W42,231.496080519085,"Epidemic intelligence, subnational weekly data"
14215,Romania,Caras-Severin,RO422,2020-W43,248.561496711198,"Epidemic intelligence, subnational weekly data"
14216,Romania,Caras-Severin,RO422,2020-W44,262.288027126592,"Epidemic intelligence, subnational weekly data"
14217,Romania,Caras-Severin,RO422,2020-W45,318.307110713743,"Epidemic intelligence, subnational weekly data"
14218,Romania,Caras-Severin,RO422,2020-W46,388.05272471628797,"Epidemic intelligence, subnational weekly data"
14219,Romania,Caras-Severin,RO422,2020-W47,399.924318589061,"Epidemic intelligence, subnational weekly data"
14220,Romania,Caras-Severin,RO422,2020-W48,365.051511587789,"Epidemic intelligence, subnational weekly data"
14221,Romania,Caras-Severin,RO422,2020-W49,322.75895841603295,"Epidemic intelligence, subnational weekly data"
14222,Romania,Caras-Severin,RO422,2020-W50,252.642357104964,"Epidemic intelligence, subnational weekly data"
14223,Romania,Caras-Severin,RO422,2020-W51,270.0787606056,"Epidemic intelligence, subnational weekly data"
14224,Romania,Caras-Severin,RO422,2020-W52,251.158407870867,"Epidemic intelligence, subnational weekly data"
14225,Romania,Caras-Severin,RO422,2020-W53,217.398562795167,"Epidemic intelligence, subnational weekly data"
14226,Romania,Caras-Severin,RO422,2021-W01,274.159620999366,"Epidemic intelligence, subnational weekly data"
14227,Romania,Caras-Severin,RO422,2021-W02,263.03000174363996,"Epidemic intelligence, subnational weekly data"
14228,Romania,Caras-Severin,RO422,2021-W03,205.897956230917,"Epidemic intelligence, subnational weekly data"
14229,Romania,Caras-Severin,RO422,2021-W04,163.976390367686,"Epidemic intelligence, subnational weekly data"
14230,Romania,Caras-Severin,RO422,2021-W05,143.94307570738002,"Epidemic intelligence, subnational weekly data"
14231,Romania,Caras-Severin,RO422,2021-W06,120.199887961833,"Epidemic intelligence, subnational weekly data"
14232,Romania,Caras-Severin,RO422,2021-W07,113.151129099874,"Epidemic intelligence, subnational weekly data"
14233,Romania,Caras-Severin,RO422,2021-W08,126.506672206744,"Epidemic intelligence, subnational weekly data"
14234,Romania,Caras-Severin,RO422,2021-W09,139.12024069656601,"Epidemic intelligence, subnational weekly data"
14235,Romania,Caras-Severin,RO422,2021-W10,170.283174612597,"Epidemic intelligence, subnational weekly data"
14236,Romania,Cluj,RO113,2020-W15,,"Epidemic intelligence, subnational weekly data"
14237,Romania,Cluj,RO113,2020-W16,18.6024225427539,"Epidemic intelligence, subnational weekly data"
14238,Romania,Cluj,RO113,2020-W17,17.1931481076968,"Epidemic intelligence, subnational weekly data"
14239,Romania,Cluj,RO113,2020-W18,26.2125044920623,"Epidemic intelligence, subnational weekly data"
14240,Romania,Cluj,RO113,2020-W19,26.6352868225794,"Epidemic intelligence, subnational weekly data"
14241,Romania,Cluj,RO113,2020-W20,11.2741954804569,"Epidemic intelligence, subnational weekly data"
14242,Romania,Cluj,RO113,2020-W21,3.3822586441370697,"Epidemic intelligence, subnational weekly data"
14243,Romania,Cluj,RO113,2020-W22,4.65060563568847,"Epidemic intelligence, subnational weekly data"
14244,Romania,Cluj,RO113,2020-W23,6.90544473177984,"Epidemic intelligence, subnational weekly data"
14245,Romania,Cluj,RO113,2020-W24,7.187299618791269,"Epidemic intelligence, subnational weekly data"
14246,Romania,Cluj,RO113,2020-W25,9.58306615838835,"Epidemic intelligence, subnational weekly data"
14247,Romania,Cluj,RO113,2020-W26,10.0058484889055,"Epidemic intelligence, subnational weekly data"
14248,Romania,Cluj,RO113,2020-W27,8.03286427982553,"Epidemic intelligence, subnational weekly data"
14249,Romania,Cluj,RO113,2020-W28,15.2201638986168,"Epidemic intelligence, subnational weekly data"
