geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d,nachweismethode,type_variant
SO,202124,1999,6,1993,46658,1,100,0.3,-0.10000000000000003,4.6,275247,726.26,16951.32,317,115.17,0,18.8,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
SZ,202124,878,4,874,23163,1,100,0.5,-1.7999999999999998,8.9,160480,547.11,14433.57,171,106.56,0,24.2,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
TG,202124,846,5,841,51234,1,100,0.6,-0.20000000000000007,6.3,279547,302.63,18327.51,-44,-15.74,0,-4.9,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
TI,202124,4784,11,4773,75924,1,100,0.2,-0.2,3.6,351491,1361.06,21600.55,1797,511.25,0,60.2,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
UR,202124,390,0,390,5400,1,100,0,-0.3,3.3,36703,1062.58,14712.69,79,215.24,0,25.4,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
VD,202124,7709,32,7677,211015,1,100,0.4,-0.6,8.2,805098,957.52,26209.85,1467,182.21,0,23.5,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
VS,202124,3708,16,3692,74881,1,100,0.4,-0.29999999999999993,7.7,345525,1073.15,21671.66,1936,560.31,0,109.3,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
ZG,202124,2106,3,2103,34114,1,100,0.1,-0.7000000000000001,4.8,127642,1649.93,26726.31,381,298.49,0,22.1,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
ZH,202124,12931,40,12891,377156,1,100,0.3,-0.39999999999999997,5.8,1539275,840.07,24502.18,794,51.58,0,6.5,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,
AG,202124,3911,64,3847,371637,1,100,1.6,-1.1999999999999997,11,685845,570.25,54186.73,-549,-80.04,0,-12.3,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
AI,202124,441,9,432,12673,1,100,2,-1.2000000000000002,8.6,16128,2734.38,78577.63,-179,-1109.87,0,-28.9,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
AR,202124,314,12,302,26094,1,100,3.8,-0.2999999999999998,11.4,55445,566.33,47062.86,-52,-93.78,0,-14.2,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
BE,202124,8062,89,7973,628265,1,100,1.1,-1.4,9.3,1039474,775.58,60440.67,-1465,-140.94,0,-15.4,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
BL,202124,2655,28,2627,226970,1,100,1.1,-0.3999999999999999,6.7,289468,917.2,78409.36,-345,-119.18,0,-11.5,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
BS,202124,3484,27,3457,194223,1,100,0.8,-0.30000000000000004,6.4,195844,1778.97,99172.3,-138,-70.46,0,-3.8,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
FL,202124,832,8,824,47969,1,100,1,0.4,6.6,38747,2147.26,123800.55,-150,-387.13,0,-15.3,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
FR,202124,3003,56,2947,197250,1,100,1.9,-1.5,14.1,321783,933.24,61299.07,-832,-258.56,0,-21.7,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
GE,202124,8248,104,8144,571061,1,100,1.3,-0.5999999999999999,10.4,504128,1636.09,113276.99,-996,-197.57,0,-10.8,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
GL,202124,474,11,463,23752,1,100,2.3,-0.20000000000000018,10.8,40590,1167.78,58516.88,-79,-194.62,0,-14.3,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
GR,202124,1884,60,1824,222469,1,100,3.2,0.40000000000000036,5,199021,946.63,111781.67,-280,-140.69,0,-12.9,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
JU,202124,477,16,461,43642,1,100,3.4,-2.5000000000000004,14,73584,648.24,59309.09,-239,-324.8,0,-33.4,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
LU,202124,2203,43,2160,209014,1,100,2,-2.5,12.5,413120,533.26,50594.02,-706,-170.89,0,-24.3,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
NE,202124,1748,19,1729,123993,1,100,1.1,-0.7999999999999998,12.5,176496,990.39,70252.58,-466,-264.03,0,-21,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
NW,202124,598,8,590,23066,1,100,1.3,-1.2,10.1,43087,1387.89,53533.55,-122,-283.15,0,-16.9,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
OW,202124,311,10,301,18039,1,100,3.2,-4.7,12.6,37930,819.93,47558.66,-108,-284.74,0,-25.8,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
SG,202124,3424,116,3308,274092,1,100,3.4,-1.6,13.1,510734,670.41,53666.29,-619,-121.2,0,-15.3,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
SH,202124,449,19,430,42917,1,100,4.2,-1.2000000000000002,10,82348,545.25,52116.63,-126,-153.01,0,-21.9,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
SO,202124,1681,50,1631,163012,1,100,3,0.7999999999999998,10,275247,610.72,59223.9,-64,-23.26,0,-3.7,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
SZ,202124,1490,84,1406,96216,1,100,5.6,-0.9000000000000004,11.3,160480,928.46,59955.13,-282,-175.73,0,-15.9,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
TG,202124,1825,40,1785,146277,1,100,2.2,-1.5,11,279547,652.84,52326.44,-303,-108.39,0,-14.2,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
TI,202124,3163,49,3114,260829,1,100,1.5,0,11.5,351491,899.88,74206.45,136,38.69,0,4.5,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
UR,202124,2229,2,2227,40795,1,100,0.1,-0.30000000000000004,7.8,36703,6073.07,111148.95,-197,-536.74,0,-8.1,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
VD,202124,10121,93,10028,679189,1,100,0.9,-0.7999999999999999,10.2,805098,1257.11,84361.03,-1596,-198.24,0,-13.6,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
VS,202124,4091,43,4048,230545,1,100,1.1,-2,14.1,345525,1184,66723.1,1065,308.23,0,35.2,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
ZG,202124,1304,20,1284,107573,1,100,1.5,-0.10000000000000009,6.8,127642,1021.61,84277.12,-195,-152.77,0,-13,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
ZH,202124,13305,200,13105,1115921,1,100,1.5,-0.8999999999999999,8.9,1539275,864.37,72496.53,-1822,-118.37,0,-12,COVID19Test,2021-06-25_07-49-37,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,
CH01,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH05,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH06,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH07,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH01,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH05,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH06,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH07,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH01,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH05,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH06,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH07,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH01,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH05,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH06,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH07,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH01,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH05,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH06,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH07,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH01,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183813,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,818962,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654751,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
