"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"UR",2020-10-13,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0,TRUE,4,36703,0,0,0,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-14,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0,TRUE,4,36703,0,0,0,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-15,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0,TRUE,4,36703,0,0,0,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-16,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0,TRUE,4,36703,0,0,0,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-17,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0,TRUE,4,36703,0,0,0,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-18,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0,TRUE,4,36703,0,0,0,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-19,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0,TRUE,4,36703,0,0,0,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-20,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0,TRUE,4,36703,0,0,0,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-21,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0,TRUE,4,36703,0,0,0,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-22,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0,TRUE,4,36703,0,0,0,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-23,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0.07,TRUE,4,36703,0,0,0.19,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-24,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0.07,TRUE,4,36703,0,0,0.19,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-25,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0.14,TRUE,4,36703,0,0,0.38,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-26,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0,0.14,TRUE,4,36703,0,0,0.38,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-27,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0.14,0.14,TRUE,4,36703,0,0.38,0.38,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-28,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0.14,0.14,TRUE,4,36703,0,0.38,0.38,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-29,0,7,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,0,TRUE,7,0,0,0,0.29,0.14,TRUE,4,36703,0,0.79,0.38,19.07,NA,NA,NA,0,0,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-10-30,1,8,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,1,TRUE,7,1,1,1,0.29,0.14,TRUE,4,36703,2.72,0.79,0.38,21.8,NA,NA,NA,2.72,2.72,2.72,2.72,1,2.72,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-10-31,0,8,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,1,TRUE,7,1,1,1,0.29,0.14,TRUE,4,36703,0,0.79,0.38,21.8,NA,NA,NA,2.72,2.72,2.72,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-01,1,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,2,2,0.29,0.14,TRUE,4,36703,2.72,0.79,0.38,24.52,NA,NA,NA,5.45,5.45,5.45,5.45,1,2.73,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-11-02,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,2,2,0.29,0.14,TRUE,4,36703,0,0.79,0.38,24.52,NA,NA,NA,5.45,5.45,5.45,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-03,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,2,2,0.14,0.14,TRUE,4,36703,0,0.38,0.38,24.52,NA,NA,NA,5.45,5.45,5.45,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-04,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,2,2,0.14,0.14,TRUE,4,36703,0,0.38,0.38,24.52,NA,NA,NA,5.45,5.45,5.45,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-05,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,2,2,0,0.14,TRUE,4,36703,0,0,0.38,24.52,NA,NA,NA,5.45,5.45,5.45,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-06,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,1,2,0,0.07,TRUE,4,36703,0,0,0.19,24.52,NA,NA,NA,5.45,5.45,2.72,5.45,-1,-2.73,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-07,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,1,2,0,0.07,TRUE,4,36703,0,0,0.19,24.52,NA,NA,NA,5.45,5.45,2.72,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-08,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,2,0,0,TRUE,4,36703,0,0,0,24.52,NA,NA,NA,5.45,5.45,0,5.45,-1,-2.72,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-09,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,2,0,0,TRUE,4,36703,0,0,0,24.52,NA,NA,NA,5.45,5.45,0,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-10,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,2,0,0,TRUE,4,36703,0,0,0,24.52,NA,NA,NA,5.45,5.45,0,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-11,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,2,0,0,TRUE,4,36703,0,0,0,24.52,NA,NA,NA,5.45,5.45,0,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-12,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,2,0,0,TRUE,4,36703,0,0,0,24.52,NA,NA,NA,5.45,5.45,0,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-13,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,1,0,0.07,TRUE,4,36703,0,0,0.19,24.52,NA,NA,NA,5.45,5.45,0,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-14,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,1,0,0.14,TRUE,4,36703,0,0,0.38,24.52,NA,NA,NA,5.45,5.45,0,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-15,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,0,0,0.36,TRUE,4,36703,0,0,0.98,24.52,NA,NA,NA,5.45,5.45,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-16,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,0,0,0.36,TRUE,4,36703,0,0,0.98,24.52,NA,NA,NA,5.45,5.45,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-17,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,0,0.14,0.36,TRUE,4,36703,0,0.38,0.98,24.52,NA,NA,NA,5.45,5.45,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-18,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,0,0.29,0.5,TRUE,4,36703,0,0.79,1.36,24.52,NA,NA,NA,5.45,5.45,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-19,0,9,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,2,TRUE,7,2,0,0,0.71,0.57,TRUE,4,36703,0,1.93,1.55,24.52,NA,NA,NA,5.45,5.45,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-20,1,10,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,3,TRUE,7,3,1,1,0.71,0.64,TRUE,4,36703,2.72,1.93,1.74,27.25,NA,NA,NA,8.17,8.17,2.72,2.72,1,2.72,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-11-21,1,11,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,4,TRUE,7,4,2,2,0.71,0.79,TRUE,4,36703,2.72,1.93,2.15,29.97,NA,NA,NA,10.9,10.9,5.45,5.45,1,2.73,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-11-22,3,14,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,7,TRUE,7,7,5,5,1,0.86,TRUE,4,36703,8.17,2.72,2.34,38.14,NA,NA,NA,19.07,19.07,13.62,13.62,3,8.17,"COVID19Death","","2021-04-06_07-51-19","day",3,0,2
"UR",2020-11-23,0,14,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,7,TRUE,7,7,5,5,1.14,0.93,TRUE,4,36703,0,3.11,2.53,38.14,NA,NA,NA,19.07,19.07,13.62,13.62,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-24,0,14,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,7,TRUE,7,7,5,5,1.14,1.07,TRUE,4,36703,0,3.11,2.92,38.14,NA,NA,NA,19.07,19.07,13.62,13.62,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-11-25,2,16,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,9,TRUE,7,9,7,7,1.29,1.14,TRUE,4,36703,5.45,3.51,3.11,43.59,NA,NA,NA,24.52,24.52,19.07,19.07,2,5.45,"COVID19Death","","2021-04-06_07-51-19","day",2,0,2
"UR",2020-11-26,1,17,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,10,TRUE,7,10,8,8,1,1.14,TRUE,4,36703,2.72,2.72,3.11,46.32,NA,NA,NA,27.25,27.25,21.8,21.8,1,2.73,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-11-27,1,18,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,11,TRUE,7,11,8,9,1.14,1.21,TRUE,4,36703,2.72,3.11,3.3,49.04,NA,NA,NA,29.97,29.97,21.8,24.52,0,0,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-11-28,2,20,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,13,TRUE,7,13,9,11,1.43,1.14,TRUE,4,36703,5.45,3.9,3.11,54.49,NA,NA,NA,35.42,35.42,24.52,29.97,1,2.72,"COVID19Death","","2021-04-06_07-51-19","day",2,0,2
"UR",2020-11-29,1,21,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,14,TRUE,7,14,7,12,1.29,0.93,TRUE,4,36703,2.72,3.51,2.53,57.22,NA,NA,NA,38.14,38.14,19.07,32.69,-2,-5.45,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-11-30,1,22,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,15,TRUE,7,15,8,13,1.14,0.93,TRUE,4,36703,2.72,3.11,2.53,59.94,NA,NA,NA,40.87,40.87,21.8,35.42,1,2.73,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-12-01,2,24,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,17,TRUE,7,17,10,15,1.29,0.93,TRUE,4,36703,5.45,3.51,2.53,65.39,NA,NA,NA,46.32,46.32,27.25,40.87,2,5.45,"COVID19Death","","2021-04-06_07-51-19","day",2,0,2
"UR",2020-12-02,1,25,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,18,TRUE,7,18,9,16,1,0.79,TRUE,4,36703,2.72,2.72,2.15,68.11,NA,NA,NA,49.04,49.04,24.52,43.59,-1,-2.73,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-12-03,0,25,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,18,TRUE,7,18,8,16,0.86,0.71,TRUE,4,36703,0,2.34,1.93,68.11,NA,NA,NA,49.04,49.04,21.8,43.59,-1,-2.72,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-04,2,27,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,20,TRUE,7,20,9,17,0.71,0.64,TRUE,4,36703,5.45,1.93,1.74,73.56,NA,NA,NA,54.49,54.49,24.52,46.32,1,2.72,"COVID19Death","","2021-04-06_07-51-19","day",2,0,2
"UR",2020-12-05,0,27,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,20,TRUE,7,20,7,16,0.43,0.5,TRUE,4,36703,0,1.17,1.36,73.56,NA,NA,NA,54.49,54.49,19.07,43.59,-2,-5.45,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-06,0,27,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,20,TRUE,7,20,6,13,0.29,0.43,TRUE,4,36703,0,0.79,1.17,73.56,NA,NA,NA,54.49,54.49,16.35,35.42,-1,-2.72,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-07,0,27,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,20,TRUE,7,20,5,13,0.29,0.43,TRUE,4,36703,0,0.79,1.17,73.56,NA,NA,NA,54.49,54.49,13.62,35.42,-1,-2.73,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-08,0,27,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,20,TRUE,7,20,3,13,0,0.29,TRUE,4,36703,0,0,0.79,73.56,NA,NA,NA,54.49,54.49,8.17,35.42,-2,-5.45,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-09,0,27,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,20,TRUE,7,20,2,11,0,0.21,TRUE,4,36703,0,0,0.57,73.56,NA,NA,NA,54.49,54.49,5.45,29.97,-1,-2.72,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-10,0,27,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,20,TRUE,7,20,2,10,0,0.21,TRUE,4,36703,0,0,0.57,73.56,NA,NA,NA,54.49,54.49,5.45,27.25,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-11,0,27,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,20,TRUE,7,20,0,9,0.14,0.07,TRUE,4,36703,0,0.38,0.19,73.56,NA,NA,NA,54.49,54.49,0,24.52,-2,-5.45,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-12,0,27,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,20,TRUE,7,20,0,7,0.14,0.07,TRUE,4,36703,0,0.38,0.19,73.56,NA,NA,NA,54.49,54.49,0,19.07,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-13,0,27,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,20,TRUE,7,20,0,6,0.14,0.07,TRUE,4,36703,0,0.38,0.19,73.56,NA,NA,NA,54.49,54.49,0,16.35,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-14,1,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,1,6,0.14,0.07,TRUE,4,36703,2.72,0.38,0.19,76.29,NA,NA,NA,57.22,57.22,2.72,16.35,1,2.72,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-12-15,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,1,4,0.14,0.07,TRUE,4,36703,0,0.38,0.19,76.29,NA,NA,NA,57.22,57.22,2.72,10.9,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-16,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,1,3,0.14,0.07,TRUE,4,36703,0,0.38,0.19,76.29,NA,NA,NA,57.22,57.22,2.72,8.17,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-17,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,1,3,0.14,0.07,TRUE,4,36703,0,0.38,0.19,76.29,NA,NA,NA,57.22,57.22,2.72,8.17,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-18,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,1,1,0,0.07,TRUE,4,36703,0,0,0.19,76.29,NA,NA,NA,57.22,57.22,2.72,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-19,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,1,1,0,0.07,TRUE,4,36703,0,0,0.19,76.29,NA,NA,NA,57.22,57.22,2.72,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-20,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,1,1,0,0.07,TRUE,4,36703,0,0,0.19,76.29,NA,NA,NA,57.22,57.22,2.72,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-21,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,0,1,0,0.07,TRUE,4,36703,0,0,0.19,76.29,NA,NA,NA,57.22,57.22,0,2.72,-1,-2.72,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-22,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,0,1,0,0.07,TRUE,4,36703,0,0,0.19,76.29,NA,NA,NA,57.22,57.22,0,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-23,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,0,1,0,0.14,TRUE,4,36703,0,0,0.38,76.29,NA,NA,NA,57.22,57.22,0,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-24,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,0,1,0,0.14,TRUE,4,36703,0,0,0.38,76.29,NA,NA,NA,57.22,57.22,0,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-25,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,0,1,0.14,0.14,TRUE,4,36703,0,0.38,0.38,76.29,NA,NA,NA,57.22,57.22,0,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-26,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,0,1,0.14,0.14,TRUE,4,36703,0,0.38,0.38,76.29,NA,NA,NA,57.22,57.22,0,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-27,0,28,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,21,TRUE,7,21,0,1,0.29,0.14,TRUE,4,36703,0,0.79,0.38,76.29,NA,NA,NA,57.22,57.22,0,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-28,1,29,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,22,TRUE,7,22,1,1,0.29,0.21,TRUE,4,36703,2.72,0.79,0.57,79.01,NA,NA,NA,59.94,59.94,2.72,2.72,1,2.72,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-12-29,0,29,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,22,TRUE,7,22,1,1,0.29,0.29,TRUE,4,36703,0,0.79,0.79,79.01,NA,NA,NA,59.94,59.94,2.72,2.72,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2020-12-30,1,30,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,23,TRUE,7,23,2,2,0.29,0.29,TRUE,4,36703,2.72,0.79,0.79,81.74,NA,NA,NA,62.67,62.67,5.45,5.45,1,2.73,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2020-12-31,0,30,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,23,TRUE,7,23,2,2,0.29,0.43,TRUE,4,36703,0,0.79,1.17,81.74,NA,NA,NA,62.67,62.67,5.45,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2021-01-01,0,30,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,23,TRUE,7,23,2,2,0.29,0.43,TRUE,4,36703,0,0.79,1.17,81.74,NA,NA,NA,62.67,62.67,5.45,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2021-01-02,0,30,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,23,TRUE,7,23,2,2,0.43,0.43,TRUE,4,36703,0,1.17,1.17,81.74,NA,NA,NA,62.67,62.67,5.45,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2021-01-03,0,30,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,23,TRUE,7,23,2,2,0.29,0.5,TRUE,4,36703,0,0.79,1.36,81.74,NA,NA,NA,62.67,62.67,5.45,5.45,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2021-01-04,1,31,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,24,TRUE,7,24,2,3,0.57,0.43,TRUE,4,36703,2.72,1.55,1.17,84.46,NA,NA,NA,65.39,65.39,5.45,8.17,0,0,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2021-01-05,1,32,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,25,TRUE,7,25,3,4,0.57,0.43,TRUE,4,36703,2.72,1.55,1.17,87.19,NA,NA,NA,68.11,68.11,8.17,10.9,1,2.72,"COVID19Death","","2021-04-06_07-51-19","day",1,0,2
"UR",2021-01-06,0,32,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,25,TRUE,7,25,2,4,0.57,0.43,TRUE,4,36703,0,1.55,1.17,87.19,NA,NA,NA,68.11,68.11,5.45,10.9,-1,-2.72,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2021-01-07,2,34,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,27,TRUE,7,27,4,6,0.71,0.43,TRUE,4,36703,5.45,1.93,1.17,92.64,NA,NA,NA,73.56,73.56,10.9,16.35,2,5.45,"COVID19Death","","2021-04-06_07-51-19","day",2,0,2
"UR",2021-01-08,0,34,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,27,TRUE,7,27,4,6,0.57,0.43,TRUE,4,36703,0,1.55,1.17,92.64,NA,NA,NA,73.56,73.56,10.9,16.35,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
"UR",2021-01-09,0,34,FALSE,39,0,FALSE,39,0,FALSE,39,0,TRUE,7,27,TRUE,7,27,4,6,0.43,0.43,TRUE,4,36703,0,1.17,1.17,92.64,NA,NA,NA,73.56,73.56,10.9,16.35,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,2
