"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity","freq","prct"
202110,"NE","30 - 39",162,"altersklasse_covid19",22946,1251,0.71,0.88,5.45,202.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.035,3.5
202111,"NE","30 - 39",25,"altersklasse_covid19",22946,1276,0.11,NA,5.56,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.019,1.9
202112,"NE","30 - 39",369,"altersklasse_covid19",22946,1645,1.61,NA,7.17,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.061,6.1
202113,"NE","30 - 39",310,"altersklasse_covid19",22946,1955,1.35,NA,8.52,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.063,6.3
202052,"NE","40 - 49",0,"altersklasse_covid19",24822,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"NE","40 - 49",9,"altersklasse_covid19",24822,9,0.04,NA,0.04,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.043,4.3
202101,"NE","40 - 49",18,"altersklasse_covid19",24822,27,0.07,NA,0.11,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.045,4.5
202102,"NE","40 - 49",20,"altersklasse_covid19",24822,47,0.08,0.41,0.19,102.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.041,4.1
202103,"NE","40 - 49",171,"altersklasse_covid19",24822,218,0.69,0.51,0.88,126.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.122,12.2
202104,"NE","40 - 49",244,"altersklasse_covid19",24822,462,0.98,0.6,1.86,148.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.107,10.7
202105,"NE","40 - 49",256,"altersklasse_covid19",24822,718,1.03,0.83,2.89,205.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.07,7
202106,"NE","40 - 49",166,"altersklasse_covid19",24822,884,0.67,0.97,3.56,241,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.054,5.4
202107,"NE","40 - 49",166,"altersklasse_covid19",24822,1050,0.67,1.04,4.23,257.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.066,6.6
202108,"NE","40 - 49",413,"altersklasse_covid19",24822,1463,1.66,0.92,5.89,229.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.104,10.4
202109,"NE","40 - 49",271,"altersklasse_covid19",24822,1734,1.09,1.1,6.99,272.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.069,6.9
202110,"NE","40 - 49",286,"altersklasse_covid19",24822,2020,1.15,1.27,8.14,315.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.062,6.2
202111,"NE","40 - 49",48,"altersklasse_covid19",24822,2068,0.19,NA,8.33,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.036,3.6
202112,"NE","40 - 49",559,"altersklasse_covid19",24822,2627,2.25,NA,10.58,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.093,9.3
202113,"NE","40 - 49",464,"altersklasse_covid19",24822,3091,1.87,NA,12.45,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.094,9.4
202052,"NE","50 - 59",0,"altersklasse_covid19",25447,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"NE","50 - 59",22,"altersklasse_covid19",25447,22,0.09,NA,0.09,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.105,10.5
202101,"NE","50 - 59",36,"altersklasse_covid19",25447,58,0.14,NA,0.23,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.09,9
202102,"NE","50 - 59",26,"altersklasse_covid19",25447,84,0.1,0.61,0.33,155.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.053,5.3
202103,"NE","50 - 59",207,"altersklasse_covid19",25447,291,0.81,0.71,1.14,180.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.148,14.8
202104,"NE","50 - 59",316,"altersklasse_covid19",25447,607,1.24,0.85,2.39,217.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.138,13.8
202105,"NE","50 - 59",480,"altersklasse_covid19",25447,1087,1.89,1.15,4.27,293,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.132,13.2
202106,"NE","50 - 59",176,"altersklasse_covid19",25447,1263,0.69,1.4,4.96,355.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.057,5.7
202107,"NE","50 - 59",281,"altersklasse_covid19",25447,1544,1.1,1.49,6.07,379,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.112,11.2
202108,"NE","50 - 59",565,"altersklasse_covid19",25447,2109,2.22,1.37,8.29,348,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.143,14.3
202109,"NE","50 - 59",465,"altersklasse_covid19",25447,2574,1.83,1.58,10.12,402.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.118,11.8
202110,"NE","50 - 59",370,"altersklasse_covid19",25447,2944,1.45,1.91,11.57,484.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.08,8
202111,"NE","50 - 59",99,"altersklasse_covid19",25447,3043,0.39,NA,11.96,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.075,7.5
202112,"NE","50 - 59",864,"altersklasse_covid19",25447,3907,3.4,NA,15.35,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.144,14.4
202113,"NE","50 - 59",750,"altersklasse_covid19",25447,4657,2.95,NA,18.3,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.152,15.2
202052,"NE","60 - 69",0,"altersklasse_covid19",18700,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"NE","60 - 69",42,"altersklasse_covid19",18700,42,0.22,NA,0.22,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.2,20
202101,"NE","60 - 69",84,"altersklasse_covid19",18700,126,0.45,NA,0.67,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.209,20.9
202102,"NE","60 - 69",69,"altersklasse_covid19",18700,195,0.37,0.98,1.04,184.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.141,14.1
202103,"NE","60 - 69",169,"altersklasse_covid19",18700,364,0.9,1.17,1.95,219.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.121,12.1
202104,"NE","60 - 69",306,"altersklasse_covid19",18700,670,1.64,1.43,3.58,267.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.134,13.4
202105,"NE","60 - 69",619,"altersklasse_covid19",18700,1289,3.31,1.8,6.89,337.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.17,17
202106,"NE","60 - 69",248,"altersklasse_covid19",18700,1537,1.33,2.37,8.22,443.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.081,8.1
202107,"NE","60 - 69",375,"altersklasse_covid19",18700,1912,2.01,2.81,10.22,524.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.15,15
202108,"NE","60 - 69",574,"altersklasse_covid19",18700,2486,3.07,2.88,13.29,537.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.145,14.5
202109,"NE","60 - 69",814,"altersklasse_covid19",18700,3300,4.35,3.27,17.65,610.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.206,20.6
202110,"NE","60 - 69",737,"altersklasse_covid19",18700,4037,3.94,3.95,21.59,739.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.16,16
202111,"NE","60 - 69",397,"altersklasse_covid19",18700,4434,2.12,NA,23.71,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.3,30
202112,"NE","60 - 69",1129,"altersklasse_covid19",18700,5563,6.04,NA,29.75,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.188,18.8
202113,"NE","60 - 69",1149,"altersklasse_covid19",18700,6712,6.14,NA,35.89,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.233,23.3
202052,"NE","70 - 79",0,"altersklasse_covid19",15284,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"NE","70 - 79",76,"altersklasse_covid19",15284,76,0.5,NA,0.5,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.362,36.2
202101,"NE","70 - 79",157,"altersklasse_covid19",15284,233,1.03,NA,1.52,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.392,39.2
202102,"NE","70 - 79",196,"altersklasse_covid19",15284,429,1.28,2.04,2.81,311.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.4,40
202103,"NE","70 - 79",251,"altersklasse_covid19",15284,680,1.64,3.24,4.45,495.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.18,18
202104,"NE","70 - 79",462,"altersklasse_covid19",15284,1142,3.02,3.92,7.47,599.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.202,20.2
202105,"NE","70 - 79",1039,"altersklasse_covid19",15284,2181,6.8,4.66,14.27,711.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.286,28.6
202106,"NE","70 - 79",1286,"altersklasse_covid19",15284,3467,8.41,5.59,22.68,855.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.418,41.8
202107,"NE","70 - 79",808,"altersklasse_covid19",15284,4275,5.29,6.91,27.97,1056.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.322,32.2
202108,"NE","70 - 79",941,"altersklasse_covid19",15284,5216,6.16,6.94,34.13,1061.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.238,23.8
202109,"NE","70 - 79",1199,"altersklasse_covid19",15284,6415,7.84,7.61,41.97,1163.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.303,30.3
202110,"NE","70 - 79",1658,"altersklasse_covid19",15284,8073,10.85,7.63,52.82,1166.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.361,36.1
202111,"NE","70 - 79",499,"altersklasse_covid19",15284,8572,3.26,NA,56.08,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.377,37.7
202112,"NE","70 - 79",1752,"altersklasse_covid19",15284,10324,11.46,NA,67.55,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.292,29.2
202113,"NE","70 - 79",1308,"altersklasse_covid19",15284,11632,8.56,NA,76.11,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.265,26.5
202052,"NE","80+",0,"altersklasse_covid19",10219,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"NE","80+",53,"altersklasse_covid19",10219,53,0.52,NA,0.52,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.252,25.2
202101,"NE","80+",101,"altersklasse_covid19",10219,154,0.99,NA,1.51,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.252,25.2
202102,"NE","80+",162,"altersklasse_covid19",10219,316,1.59,3.27,3.09,334.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.331,33.1
202103,"NE","80+",377,"altersklasse_covid19",10219,693,3.69,4.74,6.78,484.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.27,27
202104,"NE","80+",657,"altersklasse_covid19",10219,1350,6.43,5.66,13.21,577.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.288,28.8
202105,"NE","80+",991,"altersklasse_covid19",10219,2341,9.7,6.86,22.91,700.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.273,27.3
202106,"NE","80+",1049,"altersklasse_covid19",10219,3390,10.27,7.86,33.17,803.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.341,34.1
202107,"NE","80+",708,"altersklasse_covid19",10219,4098,6.93,9.08,40.1,927.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.283,28.3
202108,"NE","80+",959,"altersklasse_covid19",10219,5057,9.38,8.49,49.49,867.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.243,24.3
202109,"NE","80+",881,"altersklasse_covid19",10219,5938,8.62,8.54,58.11,873,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.223,22.3
202110,"NE","80+",1247,"altersklasse_covid19",10219,7185,12.2,8.09,70.31,827,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.271,27.1
202111,"NE","80+",240,"altersklasse_covid19",10219,7425,2.35,NA,72.66,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.181,18.1
202112,"NE","80+",1027,"altersklasse_covid19",10219,8452,10.05,NA,82.71,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.171,17.1
202113,"NE","80+",727,"altersklasse_covid19",10219,9179,7.11,NA,89.82,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.147,14.7
202052,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202101,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202102,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202103,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202104,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202105,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202106,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202107,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202108,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202109,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202110,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202111,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202112,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202113,"SH","0 - 9",0,"altersklasse_covid19",7782,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202052,"SH","10 - 19",0,"altersklasse_covid19",7621,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"SH","10 - 19",0,"altersklasse_covid19",7621,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202101,"SH","10 - 19",16,"altersklasse_covid19",7621,16,0.21,NA,0.21,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.012,1.2
202102,"SH","10 - 19",7,"altersklasse_covid19",7621,23,0.09,0.07,0.3,5.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.007,0.7
202103,"SH","10 - 19",6,"altersklasse_covid19",7621,29,0.08,0.09,0.38,7,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.004,0.4
202104,"SH","10 - 19",11,"altersklasse_covid19",7621,40,0.14,0.11,0.52,8.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.006,0.6
202105,"SH","10 - 19",0,"altersklasse_covid19",7621,40,0,0.08,0.52,6.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202106,"SH","10 - 19",9,"altersklasse_covid19",7621,49,0.12,0.09,0.64,6.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.007,0.7
202107,"SH","10 - 19",12,"altersklasse_covid19",7621,61,0.16,0.09,0.8,6.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.006,0.6
202108,"SH","10 - 19",0,"altersklasse_covid19",7621,61,0,0.07,0.8,5.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202109,"SH","10 - 19",10,"altersklasse_covid19",7621,71,0.13,0.08,0.93,5.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.004,0.4
202110,"SH","10 - 19",6,"altersklasse_covid19",7621,77,0.08,0.06,1.01,4.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.008,0.8
202111,"SH","10 - 19",0,"altersklasse_covid19",7621,77,0,NA,1.01,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202112,"SH","10 - 19",3,"altersklasse_covid19",7621,80,0.04,NA,1.05,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.002,0.2
202113,"SH","10 - 19",3,"altersklasse_covid19",7621,83,0.04,NA,1.09,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.001,0.1
202052,"SH","20 - 29",0,"altersklasse_covid19",9517,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"SH","20 - 29",3,"altersklasse_covid19",9517,3,0.03,NA,0.03,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.027,2.7
202101,"SH","20 - 29",99,"altersklasse_covid19",9517,102,1.04,NA,1.07,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.076,7.6
202102,"SH","20 - 29",17,"altersklasse_covid19",9517,119,0.18,0.35,1.25,33.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.016,1.6
202103,"SH","20 - 29",18,"altersklasse_covid19",9517,137,0.19,0.39,1.44,37.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.012,1.2
202104,"SH","20 - 29",78,"altersklasse_covid19",9517,215,0.82,0.5,2.26,47.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.045,4.5
202105,"SH","20 - 29",19,"altersklasse_covid19",9517,234,0.2,0.35,2.46,33.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.025,2.5
202106,"SH","20 - 29",26,"altersklasse_covid19",9517,260,0.27,0.4,2.73,37.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.021,2.1
202107,"SH","20 - 29",73,"altersklasse_covid19",9517,333,0.77,0.43,3.5,41.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.04,4
202108,"SH","20 - 29",5,"altersklasse_covid19",9517,338,0.05,0.32,3.55,30.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.006,0.6
202109,"SH","20 - 29",45,"altersklasse_covid19",9517,383,0.47,0.31,4.02,29.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.02,2
202110,"SH","20 - 29",42,"altersklasse_covid19",9517,425,0.44,0.32,4.47,30.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.056,5.6
202111,"SH","20 - 29",3,"altersklasse_covid19",9517,428,0.03,NA,4.5,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.005,0.5
202112,"SH","20 - 29",15,"altersklasse_covid19",9517,443,0.16,NA,4.65,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.01,1
202113,"SH","20 - 29",28,"altersklasse_covid19",9517,471,0.29,NA,4.95,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.012,1.2
202052,"SH","30 - 39",0,"altersklasse_covid19",10984,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"SH","30 - 39",13,"altersklasse_covid19",10984,13,0.12,NA,0.12,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.116,11.6
202101,"SH","30 - 39",146,"altersklasse_covid19",10984,159,1.33,NA,1.45,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.111,11.1
202102,"SH","30 - 39",30,"altersklasse_covid19",10984,189,0.27,0.45,1.72,49.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.029,2.9
202103,"SH","30 - 39",51,"altersklasse_covid19",10984,240,0.46,0.51,2.18,56.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.033,3.3
202104,"SH","30 - 39",76,"altersklasse_covid19",10984,316,0.69,0.64,2.88,70.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.044,4.4
202105,"SH","30 - 39",29,"altersklasse_covid19",10984,345,0.26,0.47,3.14,52.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.038,3.8
202106,"SH","30 - 39",51,"altersklasse_covid19",10984,396,0.46,0.56,3.61,61.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.041,4.1
202107,"SH","30 - 39",113,"altersklasse_covid19",10984,509,1.03,0.54,4.63,59.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.061,6.1
202108,"SH","30 - 39",17,"altersklasse_covid19",10984,526,0.15,0.45,4.79,49.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.019,1.9
202109,"SH","30 - 39",92,"altersklasse_covid19",10984,618,0.84,0.46,5.63,50.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.041,4.1
202110,"SH","30 - 39",41,"altersklasse_covid19",10984,659,0.37,0.46,6,50.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.055,5.5
202111,"SH","30 - 39",5,"altersklasse_covid19",10984,664,0.05,NA,6.05,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.009,0.9
202112,"SH","30 - 39",37,"altersklasse_covid19",10984,701,0.34,NA,6.38,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.026,2.6
202113,"SH","30 - 39",46,"altersklasse_covid19",10984,747,0.42,NA,6.8,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.019,1.9
202052,"SH","40 - 49",0,"altersklasse_covid19",10434,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"SH","40 - 49",22,"altersklasse_covid19",10434,22,0.21,NA,0.21,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.196,19.6
202101,"SH","40 - 49",195,"altersklasse_covid19",10434,217,1.87,NA,2.08,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.149,14.9
202102,"SH","40 - 49",62,"altersklasse_covid19",10434,279,0.59,0.71,2.67,74.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.06,6
