geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
ZH,202043,8,161,1,100,1539275,0.52,10.46,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-43,3,0.2,60,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AG,202044,21,78,1,100,685845,3.06,11.37,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,20,2.91,2000,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AI,202044,4,5,1,100,16128,24.8,31,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,3,18.6,300,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AR,202044,5,11,1,100,55445,9.02,19.84,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,2,3.61,66.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BE,202044,45,161,1,100,1039474,4.33,15.49,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,30,2.89,200,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BL,202044,4,42,1,100,289468,1.38,14.51,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,2,0.69,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BS,202044,0,57,NA,NA,195844,0,29.1,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FL,202044,2,3,1,100,38747,5.16,7.74,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,2,5.16,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FR,202044,28,149,1,100,321783,8.7,46.3,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,16,4.97,133.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GE,202044,21,336,1,100,504128,4.17,66.65,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,14,2.78,200,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GL,202044,0,14,NA,NA,40590,0,34.49,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,-1,-2.46,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GR,202044,4,51,1,100,199021,2.01,25.63,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,4,2.01,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
JU,202044,6,21,1,100,73584,8.15,28.54,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,-2,-2.72,-25,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LU,202044,10,38,1,100,413120,2.42,9.2,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,6,1.45,150,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NE,202044,11,78,1,100,176496,6.23,44.19,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,6,3.4,120,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NW,202044,0,4,NA,NA,43087,0,9.28,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OW,202044,1,6,1,100,37930,2.64,15.82,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,-1,-2.63,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SG,202044,22,78,1,100,510734,4.31,15.27,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,11,2.16,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SH,202044,0,3,NA,NA,82348,0,3.64,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SO,202044,2,20,1,100,275247,0.73,7.27,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,2,0.73,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SZ,202044,13,59,1,100,160480,8.1,36.76,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,3,1.87,30,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TG,202044,13,40,1,100,279547,4.65,14.31,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,5,1.79,62.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TI,202044,15,333,1,100,351491,4.27,94.74,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,11,3.13,275,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
UR,202044,2,9,1,100,36703,5.45,24.52,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,2,5.45,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VD,202044,22,360,1,100,805098,2.73,44.72,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,8,0.99,57.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VS,202044,44,222,1,100,345525,12.73,64.25,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,14,4.05,46.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZG,202044,2,11,1,100,127642,1.57,8.62,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,2,1.57,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZH,202044,28,189,1,100,1539275,1.82,12.28,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-44,20,1.3,250,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AG,202045,21,99,1,100,685845,3.06,14.43,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AI,202045,3,8,1,100,16128,18.6,49.6,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,-1,-6.2,-25,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AR,202045,6,17,1,100,55445,10.82,30.66,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,1,1.8,20,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BE,202045,59,220,1,100,1039474,5.68,21.16,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,14,1.35,31.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BL,202045,1,43,1,100,289468,0.35,14.85,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,-3,-1.03,-75,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BS,202045,2,59,1,100,195844,1.02,30.13,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,2,1.02,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FL,202045,1,4,1,100,38747,2.58,10.32,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,-1,-2.58,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FR,202045,51,200,1,100,321783,15.85,62.15,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,23,7.15,82.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GE,202045,55,391,1,100,504128,10.91,77.56,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,34,6.74,161.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GL,202045,1,15,1,100,40590,2.46,36.95,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,1,2.46,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GR,202045,9,60,1,100,199021,4.52,30.15,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,5,2.51,125,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
JU,202045,3,24,1,100,73584,4.08,32.62,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,-3,-4.07,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LU,202045,12,50,1,100,413120,2.9,12.1,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,2,0.48,20,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NE,202045,21,99,1,100,176496,11.9,56.09,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,10,5.67,90.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NW,202045,3,7,1,100,43087,6.96,16.25,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,3,6.96,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OW,202045,3,9,1,100,37930,7.91,23.73,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,2,5.27,200,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SG,202045,60,138,1,100,510734,11.75,27.02,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,38,7.44,172.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SH,202045,6,9,1,100,82348,7.29,10.93,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,6,7.29,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SO,202045,11,31,1,100,275247,4,11.26,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,9,3.27,450,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SZ,202045,17,76,1,100,160480,10.59,47.36,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,4,2.49,30.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TG,202045,22,62,1,100,279547,7.87,22.18,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,9,3.22,69.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TI,202045,29,362,1,100,351491,8.25,102.99,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,14,3.98,93.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
UR,202045,0,9,NA,NA,36703,0,24.52,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,-2,-5.45,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VD,202045,51,411,1,100,805098,6.33,51.05,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,29,3.6,131.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VS,202045,66,288,1,100,345525,19.1,83.35,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,22,6.37,50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZG,202045,2,13,1,100,127642,1.57,10.18,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZH,202045,41,230,1,100,1539275,2.66,14.94,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-45,13,0.84,46.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AG,202046,22,121,1,100,685845,3.21,17.64,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,1,0.15,4.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AI,202046,3,11,1,100,16128,18.6,68.2,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AR,202046,3,20,1,100,55445,5.41,36.07,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,-3,-5.41,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BE,202046,77,297,1,100,1039474,7.41,28.57,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,18,1.73,30.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BL,202046,10,53,1,100,289468,3.45,18.31,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,9,3.1,900,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BS,202046,3,62,1,100,195844,1.53,31.66,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,1,0.51,50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FL,202046,4,8,1,100,38747,10.32,20.65,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,3,7.74,300,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FR,202046,53,253,1,100,321783,16.47,78.62,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,2,0.62,3.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GE,202046,68,459,1,100,504128,13.49,91.05,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,13,2.58,23.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GL,202046,1,16,1,100,40590,2.46,39.42,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GR,202046,13,73,1,100,199021,6.53,36.68,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,4,2.01,44.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
JU,202046,5,29,1,100,73584,6.79,39.41,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,2,2.71,66.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LU,202046,11,61,1,100,413120,2.66,14.77,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,-1,-0.24,-8.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NE,202046,20,119,1,100,176496,11.33,67.42,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,-1,-0.57,-4.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NW,202046,1,8,1,100,43087,2.32,18.57,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,-2,-4.64,-66.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OW,202046,1,10,1,100,37930,2.64,26.36,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,-2,-5.27,-66.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SG,202046,45,183,1,100,510734,8.81,35.83,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,-15,-2.94,-25,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SH,202046,5,14,1,100,82348,6.07,17,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,-1,-1.22,-16.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SO,202046,20,51,1,100,275247,7.27,18.53,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,9,3.27,81.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SZ,202046,10,86,1,100,160480,6.23,53.59,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,-7,-4.36,-41.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TG,202046,15,77,1,100,279547,5.37,27.54,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,-7,-2.5,-31.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TI,202046,35,397,1,100,351491,9.96,112.95,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,6,1.71,20.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
UR,202046,0,9,NA,NA,36703,0,24.52,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VD,202046,83,494,1,100,805098,10.31,61.36,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,32,3.98,62.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VS,202046,54,342,1,100,345525,15.63,98.98,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,-12,-3.47,-18.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZG,202046,6,19,1,100,127642,4.7,14.89,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,4,3.13,200,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZH,202046,54,284,1,100,1539275,3.51,18.45,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-46,13,0.85,31.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AG,202047,32,153,1,100,685845,4.67,22.31,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,10,1.46,45.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AI,202047,1,12,1,100,16128,6.2,74.4,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-2,-12.4,-66.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AR,202047,6,26,1,100,55445,10.82,46.89,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,3,5.41,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BE,202047,63,360,1,100,1039474,6.06,34.63,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-14,-1.35,-18.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BL,202047,9,62,1,100,289468,3.11,21.42,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-1,-0.34,-10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BS,202047,14,76,1,100,195844,7.15,38.81,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,11,5.62,366.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FL,202047,5,13,1,100,38747,12.9,33.55,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,1,2.58,25,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FR,202047,35,288,1,100,321783,10.88,89.5,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-18,-5.59,-34,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GE,202047,76,535,1,100,504128,15.08,106.12,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,8,1.59,11.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GL,202047,3,19,1,100,40590,7.39,46.81,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,2,4.93,200,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GR,202047,11,84,1,100,199021,5.53,42.21,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-2,-1,-15.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
JU,202047,7,36,1,100,73584,9.51,48.92,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,2,2.72,40,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LU,202047,15,76,1,100,413120,3.63,18.4,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,4,0.97,36.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NE,202047,32,151,1,100,176496,18.13,85.55,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,12,6.8,60,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NW,202047,0,8,NA,NA,43087,0,18.57,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-1,-2.32,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OW,202047,7,17,1,100,37930,18.46,44.82,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,6,15.82,600,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SG,202047,36,219,1,100,510734,7.05,42.88,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-9,-1.76,-20,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SH,202047,7,21,1,100,82348,8.5,25.5,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,2,2.43,40,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SO,202047,13,64,1,100,275247,4.72,23.25,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-7,-2.55,-35,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SZ,202047,6,92,1,100,160480,3.74,57.33,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-4,-2.49,-40,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TG,202047,7,84,1,100,279547,2.5,30.05,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-8,-2.87,-53.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TI,202047,56,453,1,100,351491,15.93,128.88,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,21,5.97,60,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
UR,202047,5,14,1,100,36703,13.62,38.14,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,5,13.62,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VD,202047,64,558,1,100,805098,7.95,69.31,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-19,-2.36,-22.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VS,202047,56,398,1,100,345525,16.21,115.19,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,2,0.58,3.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZG,202047,4,23,1,100,127642,3.13,18.02,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,-2,-1.57,-33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZH,202047,63,347,1,100,1539275,4.09,22.54,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-47,9,0.58,16.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AG,202048,40,193,1,100,685845,5.83,28.14,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,8,1.16,25,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AI,202048,2,14,1,100,16128,12.4,86.81,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,1,6.2,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AR,202048,3,29,1,100,55445,5.41,52.3,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-3,-5.41,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BE,202048,74,434,1,100,1039474,7.12,41.75,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,11,1.06,17.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BL,202048,9,71,1,100,289468,3.11,24.53,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BS,202048,9,85,1,100,195844,4.6,43.4,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-5,-2.55,-35.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FL,202048,4,17,1,100,38747,10.32,43.87,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-1,-2.58,-20,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FR,202048,21,309,1,100,321783,6.53,96.03,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-14,-4.35,-40,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GE,202048,39,574,1,100,504128,7.74,113.86,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-37,-7.34,-48.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GL,202048,1,20,1,100,40590,2.46,49.27,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-2,-4.93,-66.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GR,202048,10,94,1,100,199021,5.02,47.23,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-1,-0.51,-9.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
JU,202048,6,42,1,100,73584,8.15,57.08,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-1,-1.36,-14.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LU,202048,21,97,1,100,413120,5.08,23.48,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,6,1.45,40,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NE,202048,26,177,1,100,176496,14.73,100.29,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-6,-3.4,-18.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NW,202048,2,10,1,100,43087,4.64,23.21,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,2,4.64,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OW,202048,6,23,1,100,37930,15.82,60.64,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-1,-2.64,-14.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SG,202048,45,264,1,100,510734,8.81,51.69,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,9,1.76,25,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SH,202048,5,26,1,100,82348,6.07,31.57,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-2,-2.43,-28.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SO,202048,22,86,1,100,275247,7.99,31.24,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,9,3.27,69.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SZ,202048,8,100,1,100,160480,4.99,62.31,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,2,1.25,33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TG,202048,17,101,1,100,279547,6.08,36.13,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,10,3.58,142.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TI,202048,46,499,1,100,351491,13.09,141.97,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-10,-2.84,-17.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
UR,202048,7,21,1,100,36703,19.07,57.22,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,2,5.45,40,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VD,202048,77,635,1,100,805098,9.56,78.87,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,13,1.61,20.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
VS,202048,47,445,1,100,345525,13.6,128.79,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-9,-2.61,-16.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZG,202048,1,24,1,100,127642,0.78,18.8,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,-3,-2.35,-75,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ZH,202048,74,421,1,100,1539275,4.81,27.35,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-48,11,0.72,17.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AG,202049,40,233,1,100,685845,5.83,33.97,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-49,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AI,202049,1,15,1,100,16128,6.2,93.01,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-49,-1,-6.2,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AR,202049,2,31,1,100,55445,3.61,55.91,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-49,-1,-1.8,-33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BE,202049,68,502,1,100,1039474,6.54,48.29,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-49,-6,-0.58,-8.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
BL,202049,16,87,1,100,289468,5.53,30.06,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-49,7,2.42,77.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
