sex,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
female,CHFL,202032,2,747,0.4,40,4356702,0.05,17.15,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-32,1,0.03,100,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202032,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202033,4,1013,0.8,80,4288078,0.09,23.62,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-33,1,0.02,33.3,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202033,1,748,0.2,20,4356702,0.02,17.17,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-33,-1,-0.03,-50,-20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202033,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202034,2,1015,0.4,40,4288078,0.05,23.67,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-34,-2,-0.04,-50,-40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202034,3,751,0.6,60,4356702,0.07,17.24,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-34,2,0.05,200,40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202034,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-34,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202035,2,1017,0.5,50,4288078,0.05,23.72,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-35,0,0,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202035,2,753,0.5,50,4356702,0.05,17.28,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-35,-1,-0.02,-33.3,-10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202035,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2020-35,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
