sex,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
unknown,GE,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,GL,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,GR,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,JU,202118,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,LU,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,NE,202118,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,NW,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,OW,202118,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SG,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SH,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SO,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SZ,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,TG,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,TI,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,UR,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,VD,202118,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,VS,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,ZG,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,ZH,202118,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-18,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,AG,202119,10,1030,0.476,47.599999999999994,344733,2.9,298.78,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-10,-2.9,-50,-19.10000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,AI,202119,0,37,NA,NA,8303,0,445.62,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-2,-24.09,-100,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,AR,202119,1,104,0.333,33.300000000000004,27938,3.58,372.25,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,1,3.58,NA,33.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,BE,202119,11,1608,0.524,52.400000000000006,510170,2.16,315.19,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-13,-2.54,-54.2,-10.799999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,BL,202119,3,482,0.375,37.5,141890,2.11,339.7,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-3,-2.12,-50,-5.399999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,BS,202119,3,385,0.6,60,94997,3.16,405.28,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-4,-4.21,-57.1,-10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,FL,202119,0,95,NA,NA,19215,0,494.41,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,FR,202119,3,693,1,100,161153,1.86,430.03,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-2,-1.24,-40,50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,GE,202119,10,857,0.556,55.60000000000001,244184,4.1,350.96,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,1,0.41,11.1,16.500000000000007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,GL,202119,1,107,0.5,50,20546,4.87,520.78,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-2,-9.73,-66.7,7.100000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,GR,202119,3,356,0.75,75,99707,3.01,357.05,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-2,-2,-40,3.6000000000000085,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,JU,202119,2,117,0.667,66.7,36400,5.49,321.43,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,2,5.49,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,LU,202119,5,461,0.714,71.39999999999999,205976,2.43,223.81,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-1,-0.48,-16.7,31.39999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,NE,202119,0,271,NA,NA,86495,0,313.31,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,NW,202119,1,59,0.333,33.300000000000004,22053,4.53,267.54,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,1,4.53,NA,33.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,OW,202119,0,72,0,0,19158,0,375.82,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SG,202119,4,993,0.4,40,256039,1.56,387.83,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-10,-3.91,-71.4,-33.7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SH,202119,2,132,0.667,66.7,40768,4.91,323.78,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-1,-2.45,-33.3,-8.299999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SO,202119,5,585,0.625,62.5,137659,3.63,424.96,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-3,-2.18,-37.5,5.400000000000006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SZ,202119,2,375,0.4,40,82213,2.43,456.13,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-2,-2.44,-50,-60,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,TG,202119,4,448,0.5,50,140885,2.84,317.99,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,2,1.42,100,21.400000000000002,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,TI,202119,3,1870,0.5,50,171141,1.75,1092.67,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-5,-2.92,-62.5,-11.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,UR,202119,1,69,0.167,16.7,18739,5.34,368.22,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-4,-21.34,-80,-38.900000000000006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,VD,202119,8,1690,0.5,50,395189,2.02,427.64,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-2,-0.51,-20,6.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,VS,202119,3,737,0.375,37.5,171254,1.75,430.35,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,1,0.58,50,-12.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,ZG,202119,3,138,0.75,75,64594,4.64,213.64,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-1,-1.55,-25,17.900000000000006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,ZH,202119,29,2537,0.569,56.89999999999999,766679,3.78,330.91,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-8,-1.05,-21.6,0.799999999999983,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,AG,202119,11,731,0.524,52.400000000000006,341112,3.22,214.3,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,1,0.29,10,19.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,AI,202119,0,12,NA,NA,7825,0,153.35,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,AR,202119,2,86,0.667,66.7,27507,7.27,312.65,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,1,3.63,100,-33.3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,BE,202119,10,1256,0.476,47.599999999999994,529304,1.89,237.29,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-4,-0.75,-28.6,10.799999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,BL,202119,5,353,0.625,62.5,147578,3.39,239.2,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-3,-2.03,-37.5,5.400000000000006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,BS,202119,2,363,0.4,40,100847,1.98,359.95,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-1,-0.99,-33.3,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,FL,202119,0,77,NA,NA,19532,0,394.22,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,FR,202119,0,474,0,0,160630,0,295.09,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-5,-3.11,-100,-50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,GE,202119,8,751,0.444,44.4,259944,3.08,288.91,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-6,-2.31,-42.9,-16.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,GL,202119,1,60,0.5,50,20044,4.99,299.34,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-3,-14.97,-75,-7.099999999999994,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,GR,202119,1,253,0.25,25,99314,1.01,254.75,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-1,-1,-50,-3.599999999999998,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,JU,202119,1,85,0.333,33.300000000000004,37184,2.69,228.59,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,1,2.69,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,LU,202119,2,362,0.286,28.599999999999998,207144,0.97,174.76,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-7,-3.37,-77.8,-31.400000000000002,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,NE,202119,0,244,NA,NA,90001,0,271.11,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,NW,202119,2,60,0.667,66.7,21034,9.51,285.25,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,0,0,-33.3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,OW,202119,2,59,1,100,18772,10.65,314.3,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,2,10.65,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SG,202119,6,637,0.6,60,254695,2.36,250.1,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,1,0.4,20,33.7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SH,202119,1,84,0.333,33.300000000000004,41580,2.41,202.02,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,0,0,8.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SO,202119,3,451,0.375,37.5,137588,2.18,327.79,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-3,-2.18,-50,-5.399999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SZ,202119,3,213,0.6,60,78267,3.83,272.15,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,3,3.83,NA,60,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,TG,202119,4,357,0.5,50,138662,2.88,257.46,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-1,-0.73,-20,-21.39999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,TI,202119,3,1287,0.5,50,180350,1.66,713.61,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-2,-1.11,-40,11.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,UR,202119,5,60,0.833,83.3,17964,27.83,334,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,1,5.56,25,38.9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,VD,202119,8,1351,0.5,50,409909,1.95,329.59,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-5,-1.22,-38.5,-6.499999999999993,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,VS,202119,5,605,0.625,62.5,174271,2.87,347.16,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,3,1.72,150,12.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,ZG,202119,1,80,0.25,25,63048,1.59,126.89,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-2,-3.17,-66.7,-17.9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,ZH,202119,22,1844,0.431,43.1,772596,2.85,238.68,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,-7,-0.9,-24.1,-0.7999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,AG,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,AI,202119,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,AR,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,BE,202119,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,BL,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,BS,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,FL,202119,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,FR,202119,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,GE,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,GL,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,GR,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,JU,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,LU,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,NE,202119,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,NW,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,OW,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SG,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SH,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SO,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SZ,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,TG,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,TI,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,UR,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,VD,202119,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,VS,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,ZG,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,ZH,202119,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-19,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,AG,202120,4,1034,0.444,44.4,344733,1.16,299.94,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,-6,-1.74,-60,-3.1999999999999957,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,AI,202120,0,37,NA,NA,8303,0,445.62,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,AR,202120,1,105,0.5,50,27938,3.58,375.83,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,0,0,0,16.699999999999996,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,BE,202120,15,1623,0.517,51.7,510170,2.94,318.13,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,4,0.78,36.4,-0.7000000000000028,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,BL,202120,3,485,0.5,50,141890,2.11,341.81,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,0,0,0,12.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,BS,202120,4,389,0.5,50,94997,4.21,409.49,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,1,1.05,33.3,-10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,FL,202120,0,95,0,0,19215,0,494.41,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,FR,202120,4,697,0.364,36.4,161153,2.48,432.51,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,1,0.62,33.3,-63.6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,GE,202120,12,869,0.706,70.6,244184,4.91,355.88,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,2,0.81,20,14.999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,GL,202120,1,108,0.5,50,20546,4.87,525.65,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,GR,202120,2,358,1,100,99707,2.01,359.05,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,-1,-1,-33.3,25,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,JU,202120,1,118,0.333,33.300000000000004,36400,2.75,324.18,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,-1,-2.74,-50,-33.4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,LU,202120,8,469,0.615,61.5,205976,3.88,227.7,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,3,1.45,60,-9.899999999999991,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,NE,202120,0,271,0,0,86495,0,313.31,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,NW,202120,1,60,0.5,50,22053,4.53,272.07,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,0,0,0,16.699999999999996,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,OW,202120,0,72,0,0,19158,0,375.82,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SG,202120,9,1002,0.562,56.2,256039,3.52,391.35,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,5,1.96,125,16.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SH,202120,0,132,0,0,40768,0,323.78,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,-2,-4.91,-100,-66.7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SO,202120,5,590,0.278,27.800000000000004,137659,3.63,428.6,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,0,0,0,-34.699999999999996,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SZ,202120,8,383,0.889,88.9,82213,9.73,465.86,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,6,7.3,300,48.900000000000006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,TG,202120,3,451,0.3,30,140885,2.13,320.12,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,-1,-0.71,-25,-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,TI,202120,6,1876,0.545,54.50000000000001,171141,3.51,1096.17,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,3,1.76,100,4.500000000000007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,UR,202120,2,71,0.667,66.7,18739,10.67,378.89,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,1,5.33,100,50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,VD,202120,5,1695,0.625,62.5,395189,1.27,428.91,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,-3,-0.75,-37.5,12.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,VS,202120,3,740,0.6,60,171254,1.75,432.11,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,0,0,0,22.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,ZG,202120,2,140,0.5,50,64594,3.1,216.74,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,-1,-1.54,-33.3,-25,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,ZH,202120,26,2563,0.531,53.1,766679,3.39,334.3,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,-3,-0.39,-10.3,-3.79999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,AG,202120,5,736,0.556,55.60000000000001,341112,1.47,215.76,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2021-20,-6,-1.75,-54.5,3.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
